Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6845,277,1.0000,0.9128,0.7007,0.4644,0.6601,0.0118,21.59 seg
2,0.6880,271,1.0000,0.9153,0.7161,0.4596,0.6728,0.0066,21.59 seg
3,0.6927,266,1.0000,0.9187,0.7177,0.4705,0.6787,0.0049,23.61 seg
4,0.6957,261,1.0000,0.9233,0.7145,0.4690,0.6826,0.0045,21.63 seg
5,0.6982,264,1.0000,0.9258,0.7117,0.4824,0.6863,0.0041,21.56 seg
6,0.7005,261,1.0000,0.9293,0.7114,0.4812,0.6889,0.0038,22.17 seg
7,0.7005,261,1.0000,0.9293,0.7114,0.4812,0.6917,0.0034,22.11 seg
8,0.7028,261,1.0000,0.9332,0.7114,0.4826,0.6941,0.0033,24.40 seg
9,0.7028,261,1.0000,0.9332,0.7114,0.4826,0.6969,0.0027,21.55 seg
10,0.7033,261,1.0000,0.9341,0.7103,0.4831,0.6998,0.0021,21.81 seg
11,0.7043,260,1.0000,0.9338,0.7121,0.4883,0.7021,0.0011,22.06 seg
12,0.7044,260,1.0000,0.9371,0.7088,0.4789,0.7030,0.0004,21.82 seg
13,0.7061,260,1.0000,0.9366,0.7113,0.4908,0.7037,0.0005,24.24 seg
14,0.7061,260,1.0000,0.9366,0.7113,0.4908,0.7043,0.0004,21.86 seg
15,0.7063,262,0.9997,0.9377,0.7113,0.4908,0.7049,0.0006,21.98 seg
16,0.7070,262,0.9997,0.9400,0.7118,0.4865,0.7057,0.0004,21.65 seg
17,0.7074,262,0.9997,0.9398,0.7116,0.4898,0.7061,0.0003,21.98 seg
18,0.7087,262,0.9997,0.9425,0.7111,0.4895,0.7067,0.0005,20.75 seg
19,0.7090,262,0.9997,0.9429,0.7119,0.4894,0.7078,0.0007,25.14 seg
20,0.7097,262,0.9997,0.9447,0.7110,0.4877,0.7087,0.0002,21.85 seg
21,0.7101,262,0.9997,0.9448,0.7111,0.4903,0.7090,0.0002,21.94 seg
22,0.7105,262,0.9997,0.9453,0.7118,0.4907,0.7093,0.0003,21.01 seg
23,0.7106,262,0.9997,0.9459,0.7104,0.4901,0.7099,0.0003,21.23 seg
24,0.7106,262,0.9997,0.9459,0.7104,0.4901,0.7103,0.0003,21.64 seg
25,0.7106,262,0.9997,0.9459,0.7104,0.4901,0.7106,0.0001,25.32 seg
26,0.7106,262,0.9997,0.9459,0.7104,0.4901,0.7106,0.0000,21.57 seg
27,0.7106,262,0.9997,0.9459,0.7104,0.4901,0.7106,0.0000,21.47 seg
28,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.15 seg
29,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.72 seg
30,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.54 seg
31,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.36 seg
32,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,23.98 seg
33,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.01 seg
34,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.12 seg
35,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.43 seg
36,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.27 seg
37,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,20.38 seg
38,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.08 seg
39,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.19 seg
40,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,25.44 seg
41,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.07 seg
42,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.31 seg
43,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.38 seg
44,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.47 seg
45,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,21.37 seg
46,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,20.57 seg
47,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,19.99 seg
48,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,19.48 seg
49,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,19.52 seg
50,0.7102,264,0.9995,0.9459,0.7104,0.4902,0.7102,0.0000,24.77 seg
