Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6811,269,1.0000,0.8987,0.7113,0.4763,0.6598,0.0106,10.66 seg
2,0.6887,269,1.0000,0.9141,0.7080,0.4732,0.6604,0.0114,12.48 seg
3,0.6865,275,1.0000,0.9140,0.7104,0.4654,0.6605,0.0114,10.41 seg
4,0.6863,284,1.0000,0.9205,0.7034,0.4575,0.6609,0.0109,10.42 seg
5,0.6869,282,1.0000,0.9143,0.7097,0.4770,0.6603,0.0109,10.57 seg
6,0.6854,268,1.0000,0.9134,0.7024,0.4561,0.6614,0.0103,10.52 seg
7,0.6849,285,1.0000,0.9143,0.7083,0.4687,0.6610,0.0104,10.46 seg
8,0.6836,285,1.0000,0.9119,0.7079,0.4689,0.6616,0.0100,10.49 seg
9,0.6856,296,1.0000,0.9173,0.7065,0.4788,0.6614,0.0104,10.48 seg
10,0.6900,297,1.0000,0.9262,0.7106,0.4745,0.6618,0.0107,10.81 seg
11,0.6886,294,1.0000,0.9252,0.7034,0.4692,0.6615,0.0105,13.26 seg
12,0.6865,278,1.0000,0.9124,0.7069,0.4777,0.6616,0.0103,10.54 seg
13,0.6848,275,1.0000,0.9067,0.7127,0.4796,0.6614,0.0105,10.11 seg
14,0.6862,276,1.0000,0.9118,0.7017,0.4789,0.6615,0.0109,10.77 seg
15,0.6857,280,1.0000,0.9162,0.6988,0.4668,0.6616,0.0104,10.67 seg
16,0.6872,262,1.0000,0.9115,0.7063,0.4636,0.6613,0.0113,10.37 seg
17,0.6839,268,1.0000,0.9088,0.7062,0.4604,0.6608,0.0115,10.56 seg
18,0.6845,271,1.0000,0.9063,0.7122,0.4734,0.6614,0.0106,10.75 seg
19,0.6849,284,1.0000,0.9125,0.7045,0.4769,0.6616,0.0103,10.38 seg
20,0.6861,273,1.0000,0.9111,0.7007,0.4771,0.6614,0.0106,10.63 seg
21,0.6814,276,1.0000,0.9073,0.7095,0.4580,0.6612,0.0105,10.37 seg
22,0.6871,280,1.0000,0.9178,0.7102,0.4622,0.6618,0.0104,10.67 seg
23,0.6858,285,1.0000,0.9124,0.7173,0.4758,0.6616,0.0104,13.70 seg
24,0.6886,285,1.0000,0.9192,0.7121,0.4733,0.6618,0.0108,10.62 seg
25,0.6832,279,1.0000,0.9070,0.7105,0.4748,0.6614,0.0111,10.70 seg
26,0.6900,267,1.0000,0.9155,0.7133,0.4702,0.6615,0.0114,10.69 seg
27,0.6879,275,1.0000,0.9155,0.7078,0.4712,0.6625,0.0111,10.57 seg
28,0.6855,279,1.0000,0.9185,0.7084,0.4489,0.6624,0.0110,10.56 seg
29,0.6838,266,1.0000,0.9038,0.7145,0.4694,0.6632,0.0103,10.54 seg
30,0.6840,285,1.0000,0.9092,0.7156,0.4771,0.6625,0.0104,10.39 seg
31,0.6838,288,1.0000,0.9143,0.7147,0.4614,0.6617,0.0106,10.47 seg
32,0.6888,273,1.0000,0.9155,0.7162,0.4688,0.6616,0.0105,10.71 seg
33,0.6845,267,1.0000,0.9042,0.7150,0.4738,0.6623,0.0099,10.35 seg
34,0.6843,280,0.9997,0.9097,0.7122,0.4720,0.6623,0.0101,10.35 seg
35,0.6873,287,1.0000,0.9156,0.7092,0.4825,0.6620,0.0105,10.55 seg
36,0.6860,284,1.0000,0.9140,0.7172,0.4704,0.6618,0.0112,10.44 seg
37,0.6862,281,1.0000,0.9157,0.7082,0.4670,0.6609,0.0108,13.78 seg
38,0.6851,282,1.0000,0.9146,0.7076,0.4654,0.6615,0.0108,10.63 seg
39,0.6876,279,1.0000,0.9147,0.7146,0.4725,0.6617,0.0103,10.27 seg
40,0.6850,273,1.0000,0.9111,0.7015,0.4690,0.6616,0.0105,10.69 seg
41,0.6847,287,1.0000,0.9116,0.6982,0.4871,0.6603,0.0113,10.67 seg
42,0.6832,266,1.0000,0.9047,0.7130,0.4636,0.6607,0.0108,10.65 seg
43,0.6870,264,1.0000,0.9138,0.7065,0.4567,0.6605,0.0104,10.39 seg
44,0.6841,272,1.0000,0.9091,0.7134,0.4613,0.6614,0.0109,10.62 seg
45,0.6846,269,1.0000,0.9119,0.7121,0.4514,0.6618,0.0111,10.47 seg
46,0.6868,280,1.0000,0.9152,0.7124,0.4690,0.6624,0.0117,10.51 seg
47,0.6856,277,0.9997,0.9075,0.7062,0.4890,0.6615,0.0114,10.49 seg
48,0.6860,291,0.9997,0.9199,0.7081,0.4640,0.6612,0.0115,10.30 seg
49,0.6905,297,1.0000,0.9230,0.7043,0.4936,0.6621,0.0106,10.64 seg
50,0.6875,296,1.0000,0.9173,0.7061,0.4920,0.6623,0.0108,10.57 seg
