Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6868,270,1.0000,0.9165,0.7075,0.4635,0.6589,0.0109,13.08 seg
2,0.6868,270,1.0000,0.9165,0.7075,0.4635,0.6706,0.0047,13.25 seg
3,0.6893,272,0.9998,0.9150,0.7103,0.4868,0.6756,0.0039,14.82 seg
4,0.6898,267,1.0000,0.9149,0.7116,0.4829,0.6789,0.0034,13.40 seg
5,0.6931,270,0.9996,0.9219,0.7100,0.4842,0.6815,0.0031,13.52 seg
6,0.6940,260,1.0000,0.9214,0.7256,0.4676,0.6840,0.0032,13.63 seg
7,0.6965,264,1.0000,0.9240,0.7215,0.4828,0.6858,0.0030,13.35 seg
8,0.6985,249,0.9996,0.9219,0.7203,0.4834,0.6878,0.0031,14.59 seg
9,0.7020,243,1.0000,0.9262,0.7198,0.4832,0.6898,0.0030,13.78 seg
10,0.7020,243,1.0000,0.9262,0.7198,0.4832,0.6923,0.0028,13.33 seg
11,0.7047,253,0.9996,0.9313,0.7240,0.4937,0.6952,0.0027,13.38 seg
12,0.7064,245,0.9995,0.9315,0.7214,0.4951,0.6980,0.0026,13.29 seg
13,0.7085,247,0.9996,0.9340,0.7241,0.5008,0.7004,0.0023,15.24 seg
14,0.7098,250,0.9997,0.9346,0.7238,0.5117,0.7027,0.0020,13.63 seg
15,0.7135,251,0.9997,0.9406,0.7259,0.5142,0.7044,0.0022,13.69 seg
16,0.7138,253,0.9996,0.9451,0.7242,0.5037,0.7067,0.0022,13.21 seg
17,0.7160,244,0.9993,0.9459,0.7270,0.5008,0.7092,0.0020,13.01 seg
18,0.7169,245,0.9996,0.9479,0.7259,0.5014,0.7111,0.0018,15.16 seg
19,0.7195,243,0.9993,0.9480,0.7237,0.5174,0.7132,0.0016,13.00 seg
20,0.7208,243,0.9995,0.9491,0.7243,0.5214,0.7150,0.0016,13.57 seg
21,0.7217,239,0.9995,0.9495,0.7264,0.5191,0.7167,0.0015,13.23 seg
22,0.7219,240,0.9995,0.9501,0.7262,0.5198,0.7182,0.0013,13.28 seg
23,0.7236,239,0.9995,0.9545,0.7254,0.5142,0.7195,0.0011,14.86 seg
24,0.7239,247,0.9989,0.9554,0.7281,0.5225,0.7207,0.0011,13.32 seg
25,0.7250,249,0.9989,0.9587,0.7233,0.5238,0.7222,0.0009,13.56 seg
26,0.7259,238,0.9987,0.9577,0.7250,0.5170,0.7230,0.0008,13.23 seg
27,0.7265,238,0.9985,0.9563,0.7252,0.5261,0.7233,0.0010,13.02 seg
28,0.7268,238,0.9985,0.9569,0.7248,0.5263,0.7244,0.0008,13.46 seg
29,0.7272,242,0.9982,0.9601,0.7231,0.5240,0.7252,0.0007,15.03 seg
30,0.7272,242,0.9982,0.9601,0.7231,0.5240,0.7259,0.0006,13.48 seg
31,0.7272,237,0.9982,0.9584,0.7226,0.5239,0.7264,0.0004,13.55 seg
32,0.7277,244,0.9980,0.9621,0.7263,0.5209,0.7266,0.0005,13.19 seg
33,0.7277,244,0.9982,0.9597,0.7253,0.5303,0.7265,0.0005,13.32 seg
34,0.7285,246,0.9980,0.9619,0.7277,0.5289,0.7269,0.0007,13.20 seg
35,0.7294,247,0.9977,0.9647,0.7253,0.5278,0.7275,0.0004,15.29 seg
36,0.7298,243,0.9981,0.9634,0.7256,0.5295,0.7279,0.0007,13.21 seg
37,0.7298,243,0.9981,0.9634,0.7256,0.5295,0.7286,0.0005,13.16 seg
38,0.7301,248,0.9976,0.9667,0.7256,0.5268,0.7292,0.0003,13.24 seg
39,0.7301,248,0.9976,0.9667,0.7256,0.5268,0.7294,0.0004,13.38 seg
40,0.7301,248,0.9976,0.9667,0.7256,0.5268,0.7293,0.0009,13.22 seg
41,0.7297,247,0.9978,0.9637,0.7263,0.5328,0.7284,0.0012,15.37 seg
42,0.7292,244,0.9981,0.9622,0.7252,0.5314,0.7276,0.0009,12.89 seg
43,0.7273,248,0.9976,0.9604,0.7249,0.5311,0.7271,0.0002,13.80 seg
44,0.7273,248,0.9976,0.9604,0.7249,0.5311,0.7271,0.0002,13.03 seg
45,0.7247,251,0.9975,0.9572,0.7248,0.5304,0.7247,0.0000,13.17 seg
46,0.7247,251,0.9975,0.9572,0.7248,0.5304,0.7247,0.0000,13.06 seg
47,0.7247,251,0.9975,0.9572,0.7248,0.5304,0.7247,0.0000,13.24 seg
48,0.7247,251,0.9975,0.9572,0.7248,0.5304,0.7247,0.0000,13.35 seg
49,0.7251,251,0.9975,0.9578,0.7252,0.5308,0.7251,0.0000,16.05 seg
50,0.7256,252,0.9975,0.9586,0.7249,0.5322,0.7256,0.0000,13.44 seg
