Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6835,281,1.0000,0.9087,0.7122,0.4786,0.6587,0.0107,10.28 seg
2,0.6868,280,1.0000,0.9143,0.7111,0.4795,0.6628,0.0096,10.97 seg
3,0.6844,288,1.0000,0.9127,0.7219,0.4735,0.6660,0.0083,10.83 seg
4,0.6871,265,1.0000,0.9136,0.7133,0.4610,0.6681,0.0077,10.97 seg
5,0.6887,267,1.0000,0.9171,0.7122,0.4624,0.6696,0.0074,10.60 seg
6,0.6882,265,1.0000,0.9153,0.7102,0.4647,0.6706,0.0076,10.91 seg
7,0.6900,283,1.0000,0.9194,0.7123,0.4854,0.6712,0.0077,13.04 seg
8,0.6913,276,1.0000,0.9203,0.7116,0.4815,0.6727,0.0072,10.90 seg
9,0.6933,276,1.0000,0.9238,0.7124,0.4814,0.6737,0.0074,10.66 seg
10,0.6916,268,1.0000,0.9158,0.7106,0.4894,0.6750,0.0074,10.82 seg
11,0.6907,271,1.0000,0.9172,0.7109,0.4825,0.6761,0.0069,10.59 seg
12,0.6902,264,1.0000,0.9180,0.6989,0.4739,0.6772,0.0065,10.80 seg
13,0.6933,269,1.0000,0.9210,0.7046,0.4870,0.6783,0.0063,10.80 seg
14,0.6940,274,1.0000,0.9181,0.7103,0.5058,0.6792,0.0063,10.63 seg
15,0.6970,265,1.0000,0.9268,0.7123,0.4797,0.6801,0.0067,10.74 seg
16,0.6983,257,1.0000,0.9203,0.7124,0.5005,0.6814,0.0061,10.71 seg
17,0.6965,260,0.9997,0.9206,0.7144,0.4905,0.6821,0.0067,13.56 seg
18,0.6976,260,0.9997,0.9255,0.7101,0.4833,0.6834,0.0063,10.47 seg
19,0.7002,268,0.9997,0.9272,0.7145,0.5026,0.6844,0.0061,10.78 seg
20,0.6968,253,0.9997,0.9192,0.7129,0.4888,0.6854,0.0055,10.62 seg
21,0.7006,249,0.9997,0.9219,0.7119,0.4999,0.6860,0.0061,10.57 seg
22,0.6993,246,0.9997,0.9197,0.7134,0.4938,0.6864,0.0060,11.03 seg
23,0.7031,258,0.9997,0.9283,0.7117,0.5054,0.6876,0.0054,10.78 seg
24,0.7009,233,0.9997,0.9165,0.7131,0.4982,0.6881,0.0054,10.39 seg
25,0.7007,260,0.9997,0.9275,0.7154,0.4928,0.6888,0.0056,10.61 seg
26,0.7025,235,0.9997,0.9238,0.7074,0.4884,0.6893,0.0053,10.72 seg
27,0.7029,243,0.9997,0.9271,0.7076,0.4900,0.6902,0.0053,10.81 seg
28,0.7035,256,0.9997,0.9267,0.7095,0.5128,0.6909,0.0055,11.15 seg
29,0.7024,235,0.9997,0.9177,0.7173,0.5037,0.6911,0.0052,10.89 seg
30,0.7040,243,0.9997,0.9264,0.7126,0.4970,0.6919,0.0049,14.49 seg
31,0.7054,250,0.9997,0.9301,0.7211,0.4972,0.6922,0.0053,10.82 seg
32,0.7072,236,0.9997,0.9288,0.7149,0.4979,0.6929,0.0056,11.00 seg
33,0.7066,244,0.9997,0.9310,0.7174,0.4954,0.6942,0.0052,10.86 seg
34,0.7074,236,0.9997,0.9282,0.7135,0.5020,0.6942,0.0051,10.94 seg
35,0.7068,243,0.9997,0.9246,0.7209,0.5161,0.6947,0.0051,10.63 seg
36,0.7071,247,0.9997,0.9324,0.7163,0.4986,0.6956,0.0051,10.65 seg
37,0.7089,240,0.9997,0.9318,0.7163,0.5033,0.6963,0.0050,10.86 seg
38,0.7088,237,0.9997,0.9286,0.7146,0.5110,0.6969,0.0050,10.85 seg
39,0.7092,251,0.9997,0.9350,0.7149,0.5099,0.6979,0.0047,10.92 seg
40,0.7097,258,0.9997,0.9389,0.7169,0.5071,0.6988,0.0047,10.78 seg
41,0.7107,264,0.9997,0.9367,0.7152,0.5315,0.6997,0.0045,10.88 seg
42,0.7142,243,0.9997,0.9419,0.7181,0.5042,0.6999,0.0046,11.00 seg
43,0.7138,253,0.9997,0.9404,0.7171,0.5220,0.7006,0.0043,10.85 seg
44,0.7138,253,0.9997,0.9404,0.7171,0.5220,0.7011,0.0043,10.45 seg
45,0.7138,253,0.9997,0.9404,0.7171,0.5220,0.7017,0.0042,15.11 seg
46,0.7116,241,0.9997,0.9363,0.7183,0.5048,0.7023,0.0041,10.26 seg
47,0.7121,243,0.9997,0.9372,0.7185,0.5074,0.7027,0.0043,10.51 seg
48,0.7138,248,0.9997,0.9387,0.7195,0.5196,0.7035,0.0038,10.75 seg
49,0.7149,255,0.9994,0.9398,0.7159,0.5351,0.7040,0.0041,10.77 seg
50,0.7160,252,0.9994,0.9406,0.7178,0.5342,0.7047,0.0039,10.76 seg
