Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6844,270,1.0000,0.9045,0.7073,0.4797,0.6595,0.0123,10.53 seg
2,0.6831,282,1.0000,0.9054,0.7087,0.4832,0.6632,0.0094,11.13 seg
3,0.6854,273,1.0000,0.9105,0.7107,0.4666,0.6643,0.0092,10.98 seg
4,0.6849,288,1.0000,0.9149,0.7048,0.4719,0.6653,0.0085,11.19 seg
5,0.6868,274,1.0000,0.9105,0.7020,0.4830,0.6661,0.0088,11.09 seg
6,0.6857,289,1.0000,0.9146,0.7038,0.4799,0.6659,0.0092,11.14 seg
7,0.6859,262,1.0000,0.9051,0.7047,0.4784,0.6668,0.0088,11.55 seg
8,0.6922,254,1.0000,0.9130,0.7089,0.4778,0.6675,0.0093,13.69 seg
9,0.6877,277,1.0000,0.9131,0.7040,0.4823,0.6684,0.0087,11.63 seg
10,0.6919,263,1.0000,0.9137,0.7076,0.4862,0.6693,0.0092,11.53 seg
11,0.6899,289,1.0000,0.9219,0.7104,0.4766,0.6695,0.0087,11.57 seg
12,0.6910,259,1.0000,0.9128,0.7001,0.4835,0.6699,0.0088,11.34 seg
13,0.6915,272,1.0000,0.9167,0.7051,0.4870,0.6698,0.0086,11.37 seg
14,0.6915,268,1.0000,0.9136,0.7149,0.4859,0.6706,0.0089,11.11 seg
15,0.6951,248,1.0000,0.9114,0.7171,0.4892,0.6708,0.0091,11.32 seg
16,0.6943,283,1.0000,0.9241,0.7128,0.4878,0.6712,0.0092,11.48 seg
17,0.6938,255,1.0000,0.9167,0.7108,0.4751,0.6722,0.0097,11.21 seg
18,0.6930,249,1.0000,0.9091,0.7131,0.4874,0.6724,0.0088,11.29 seg
19,0.6931,254,1.0000,0.9168,0.7117,0.4682,0.6738,0.0088,14.58 seg
20,0.6969,265,1.0000,0.9234,0.7150,0.4820,0.6741,0.0085,11.98 seg
21,0.6950,247,1.0000,0.9138,0.7139,0.4803,0.6742,0.0092,11.41 seg
22,0.6981,249,1.0000,0.9190,0.7147,0.4844,0.6743,0.0090,11.42 seg
23,0.6948,244,1.0000,0.9097,0.7006,0.4986,0.6746,0.0096,11.17 seg
24,0.6995,250,1.0000,0.9182,0.7051,0.5044,0.6754,0.0091,11.74 seg
25,0.6999,252,1.0000,0.9219,0.7195,0.4868,0.6767,0.0095,12.12 seg
26,0.7016,251,1.0000,0.9169,0.7087,0.5221,0.6782,0.0085,11.59 seg
27,0.6991,258,1.0000,0.9171,0.7154,0.5099,0.6789,0.0088,11.16 seg
28,0.7002,247,1.0000,0.9089,0.7186,0.5298,0.6784,0.0088,11.42 seg
29,0.7054,228,1.0000,0.9155,0.7259,0.5097,0.6798,0.0084,11.83 seg
30,0.6990,241,1.0000,0.9132,0.7150,0.4999,0.6796,0.0087,11.55 seg
31,0.7053,249,1.0000,0.9201,0.7155,0.5274,0.6807,0.0086,11.17 seg
32,0.7019,240,1.0000,0.9075,0.7253,0.5321,0.6806,0.0087,15.26 seg
33,0.7023,228,1.0000,0.9128,0.7187,0.5032,0.6817,0.0091,11.66 seg
34,0.7019,240,1.0000,0.9124,0.7190,0.5189,0.6825,0.0088,11.27 seg
35,0.7047,233,1.0000,0.9219,0.7099,0.4990,0.6827,0.0089,11.30 seg
36,0.7037,227,1.0000,0.9129,0.7195,0.5107,0.6832,0.0093,11.41 seg
37,0.7030,230,1.0000,0.9123,0.7094,0.5184,0.6841,0.0086,11.45 seg
38,0.7037,236,1.0000,0.9151,0.7272,0.5093,0.6848,0.0081,11.33 seg
39,0.7061,229,1.0000,0.9176,0.7208,0.5110,0.6860,0.0079,11.57 seg
40,0.7049,237,0.9997,0.9205,0.7122,0.5092,0.6861,0.0084,11.35 seg
41,0.7051,232,1.0000,0.9172,0.7121,0.5155,0.6865,0.0088,11.74 seg
42,0.7091,219,1.0000,0.9173,0.7282,0.5136,0.6876,0.0085,11.67 seg
43,0.7107,230,1.0000,0.9244,0.7161,0.5211,0.6878,0.0083,11.21 seg
44,0.7102,229,1.0000,0.9256,0.7167,0.5121,0.6886,0.0084,11.36 seg
45,0.7069,212,1.0000,0.9064,0.7333,0.5260,0.6892,0.0083,11.47 seg
46,0.7131,207,1.0000,0.9159,0.7276,0.5289,0.6889,0.0087,11.56 seg
47,0.7112,204,1.0000,0.9122,0.7219,0.5297,0.6900,0.0086,11.37 seg
48,0.7101,223,1.0000,0.9182,0.7238,0.5256,0.6905,0.0083,16.75 seg
49,0.7103,210,1.0000,0.9161,0.7171,0.5209,0.6907,0.0084,11.56 seg
50,0.7124,200,1.0000,0.9150,0.7160,0.5256,0.6912,0.0087,11.44 seg
