Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6864,280,1.0000,0.9135,0.7124,0.4774,0.6584,0.0110,22.75 seg
2,0.6864,280,1.0000,0.9135,0.7124,0.4774,0.6630,0.0089,21.83 seg
3,0.6890,278,1.0000,0.9172,0.7118,0.4792,0.6658,0.0086,21.94 seg
4,0.6890,278,1.0000,0.9172,0.7118,0.4792,0.6680,0.0082,21.81 seg
5,0.6900,278,1.0000,0.9190,0.7118,0.4792,0.6700,0.0074,21.85 seg
6,0.6917,285,1.0000,0.9228,0.7134,0.4856,0.6718,0.0073,24.11 seg
7,0.6919,274,1.0000,0.9189,0.7110,0.4875,0.6725,0.0071,21.62 seg
8,0.6919,274,1.0000,0.9189,0.7110,0.4875,0.6726,0.0075,21.71 seg
9,0.6919,274,1.0000,0.9189,0.7110,0.4875,0.6732,0.0070,21.48 seg
10,0.6919,274,1.0000,0.9189,0.7110,0.4875,0.6736,0.0067,21.52 seg
11,0.6919,274,1.0000,0.9189,0.7110,0.4875,0.6742,0.0063,24.56 seg
12,0.6919,274,1.0000,0.9189,0.7110,0.4875,0.6747,0.0064,21.61 seg
13,0.6942,267,1.0000,0.9202,0.7167,0.4841,0.6755,0.0065,21.96 seg
14,0.6942,267,1.0000,0.9202,0.7167,0.4841,0.6763,0.0065,22.12 seg
15,0.6942,267,1.0000,0.9202,0.7167,0.4841,0.6768,0.0062,21.56 seg
16,0.6942,267,1.0000,0.9202,0.7167,0.4841,0.6774,0.0064,22.10 seg
17,0.6942,267,1.0000,0.9202,0.7167,0.4841,0.6781,0.0061,24.85 seg
18,0.6971,268,1.0000,0.9241,0.7181,0.4897,0.6786,0.0065,21.77 seg
19,0.6971,268,1.0000,0.9241,0.7181,0.4897,0.6791,0.0066,22.01 seg
20,0.6979,259,1.0000,0.9270,0.7181,0.4714,0.6799,0.0068,22.13 seg
21,0.6979,259,1.0000,0.9270,0.7181,0.4714,0.6804,0.0065,22.24 seg
22,0.6980,253,1.0000,0.9240,0.7128,0.4788,0.6816,0.0065,22.21 seg
23,0.6980,253,1.0000,0.9240,0.7128,0.4788,0.6826,0.0062,21.50 seg
24,0.6980,253,1.0000,0.9240,0.7128,0.4788,0.6834,0.0060,25.45 seg
25,0.6986,243,1.0000,0.9230,0.7041,0.4783,0.6842,0.0059,21.96 seg
26,0.7001,245,1.0000,0.9231,0.7168,0.4820,0.6846,0.0057,22.03 seg
27,0.7001,245,1.0000,0.9231,0.7168,0.4820,0.6855,0.0058,21.92 seg
28,0.7001,245,1.0000,0.9231,0.7168,0.4820,0.6858,0.0056,22.03 seg
29,0.7010,236,1.0000,0.9269,0.7115,0.4651,0.6863,0.0056,22.02 seg
30,0.7010,236,1.0000,0.9269,0.7115,0.4651,0.6862,0.0060,21.37 seg
31,0.7017,247,1.0000,0.9277,0.7246,0.4733,0.6867,0.0057,21.75 seg
32,0.7017,247,1.0000,0.9277,0.7246,0.4733,0.6871,0.0056,26.80 seg
33,0.7017,247,1.0000,0.9277,0.7246,0.4733,0.6877,0.0057,22.05 seg
34,0.7021,242,1.0000,0.9295,0.7178,0.4665,0.6877,0.0058,22.61 seg
35,0.7021,242,1.0000,0.9295,0.7178,0.4665,0.6886,0.0059,22.20 seg
36,0.7039,246,1.0000,0.9310,0.7236,0.4753,0.6897,0.0056,22.02 seg
37,0.7039,241,1.0000,0.9250,0.7254,0.4890,0.6902,0.0057,21.73 seg
38,0.7065,248,1.0000,0.9290,0.7164,0.5078,0.6906,0.0061,22.03 seg
39,0.7065,248,1.0000,0.9290,0.7164,0.5078,0.6916,0.0059,21.46 seg
40,0.7078,253,1.0000,0.9324,0.7164,0.5108,0.6928,0.0057,27.07 seg
41,0.7078,253,1.0000,0.9324,0.7164,0.5108,0.6938,0.0053,21.51 seg
42,0.7078,253,1.0000,0.9324,0.7164,0.5108,0.6942,0.0052,21.42 seg
43,0.7078,253,1.0000,0.9324,0.7164,0.5108,0.6953,0.0053,21.99 seg
44,0.7093,246,0.9997,0.9362,0.7174,0.4965,0.6961,0.0053,22.23 seg
45,0.7093,246,0.9997,0.9362,0.7174,0.4965,0.6971,0.0050,21.82 seg
46,0.7093,246,0.9997,0.9362,0.7174,0.4965,0.6975,0.0050,22.45 seg
47,0.7093,246,0.9997,0.9362,0.7174,0.4965,0.6983,0.0048,22.07 seg
48,0.7096,240,0.9997,0.9344,0.7180,0.4962,0.6997,0.0044,21.80 seg
49,0.7110,240,0.9997,0.9315,0.7189,0.5154,0.7005,0.0042,22.63 seg
50,0.7110,240,0.9997,0.9315,0.7189,0.5154,0.7009,0.0043,27.97 seg
