Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6829,270,1.0000,0.9095,0.7107,0.4638,0.6572,0.0118,21.06 seg
2,0.6881,263,1.0000,0.9156,0.7112,0.4656,0.6692,0.0073,23.20 seg
3,0.6905,280,1.0000,0.9213,0.7114,0.4850,0.6741,0.0066,21.78 seg
4,0.6913,282,1.0000,0.9240,0.7121,0.4826,0.6772,0.0066,22.06 seg
5,0.6961,281,1.0000,0.9306,0.7139,0.4878,0.6807,0.0064,21.57 seg
6,0.6990,265,1.0000,0.9314,0.7120,0.4828,0.6846,0.0060,21.82 seg
7,0.7013,266,1.0000,0.9355,0.7135,0.4836,0.6898,0.0053,24.19 seg
8,0.7032,265,1.0000,0.9373,0.7150,0.4869,0.6950,0.0037,21.24 seg
9,0.7033,266,1.0000,0.9387,0.7146,0.4844,0.6989,0.0029,20.75 seg
10,0.7033,266,1.0000,0.9387,0.7146,0.4844,0.7019,0.0007,20.30 seg
11,0.7036,266,1.0000,0.9390,0.7154,0.4848,0.7031,0.0002,20.45 seg
12,0.7040,267,0.9997,0.9398,0.7154,0.4862,0.7032,0.0001,23.57 seg
13,0.7040,267,0.9997,0.9398,0.7154,0.4862,0.7033,0.0002,20.72 seg
14,0.7044,264,0.9997,0.9392,0.7154,0.4862,0.7037,0.0003,20.71 seg
15,0.7050,265,0.9997,0.9408,0.7154,0.4862,0.7041,0.0002,20.65 seg
16,0.7050,265,0.9997,0.9408,0.7154,0.4862,0.7044,0.0001,20.25 seg
17,0.7050,265,0.9997,0.9408,0.7154,0.4862,0.7045,0.0003,20.63 seg
18,0.7050,265,0.9997,0.9408,0.7154,0.4862,0.7050,0.0001,23.56 seg
19,0.7050,265,0.9997,0.9408,0.7154,0.4862,0.7050,0.0000,20.33 seg
20,0.7050,265,0.9997,0.9408,0.7154,0.4862,0.7050,0.0000,20.50 seg
21,0.7050,265,0.9997,0.9408,0.7154,0.4862,0.7050,0.0000,20.46 seg
22,0.7052,265,0.9997,0.9412,0.7156,0.4861,0.7050,0.0000,20.76 seg
23,0.7052,265,0.9997,0.9412,0.7156,0.4861,0.7052,0.0000,20.77 seg
24,0.7052,265,0.9997,0.9412,0.7156,0.4861,0.7052,0.0000,21.02 seg
25,0.7052,265,0.9997,0.9412,0.7156,0.4861,0.7052,0.0000,25.01 seg
26,0.7052,265,0.9997,0.9412,0.7156,0.4861,0.7052,0.0000,20.48 seg
27,0.7052,265,0.9997,0.9412,0.7156,0.4861,0.7052,0.0000,20.48 seg
28,0.7052,265,0.9997,0.9412,0.7156,0.4861,0.7052,0.0000,21.18 seg
29,0.7052,265,0.9997,0.9412,0.7156,0.4861,0.7052,0.0000,21.00 seg
30,0.7052,265,0.9997,0.9412,0.7156,0.4861,0.7052,0.0000,21.77 seg
31,0.7055,265,0.9997,0.9415,0.7158,0.4862,0.7052,0.0000,21.59 seg
32,0.7055,265,0.9997,0.9415,0.7158,0.4862,0.7055,0.0000,20.64 seg
33,0.7055,265,0.9997,0.9415,0.7158,0.4862,0.7055,0.0000,25.26 seg
34,0.7055,265,0.9997,0.9415,0.7158,0.4862,0.7055,0.0000,21.12 seg
35,0.7055,265,0.9997,0.9415,0.7158,0.4862,0.7055,0.0000,20.77 seg
36,0.7055,265,0.9997,0.9415,0.7158,0.4862,0.7055,0.0000,21.00 seg
37,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,20.82 seg
38,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,20.35 seg
39,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,20.53 seg
40,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,20.46 seg
41,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,20.45 seg
42,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,25.77 seg
43,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,20.14 seg
44,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,20.47 seg
45,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,20.79 seg
46,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,20.36 seg
47,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,20.58 seg
48,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,20.28 seg
49,0.7047,268,0.9995,0.9413,0.7158,0.4861,0.7047,0.0000,21.06 seg
50,0.7043,270,0.9992,0.9414,0.7158,0.4861,0.7043,0.0000,20.27 seg
