Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6817,273,1.0000,0.9040,0.7080,0.4759,0.6595,0.0113,22.58 seg
2,0.6839,271,1.0000,0.9044,0.7074,0.4869,0.6659,0.0078,21.66 seg
3,0.6862,281,1.0000,0.9177,0.7057,0.4686,0.6701,0.0061,21.55 seg
4,0.6874,264,1.0000,0.9126,0.7111,0.4676,0.6730,0.0053,21.27 seg
5,0.6874,264,1.0000,0.9126,0.7111,0.4676,0.6751,0.0047,23.27 seg
6,0.6910,240,1.0000,0.9095,0.7098,0.4702,0.6769,0.0043,21.34 seg
7,0.6934,241,1.0000,0.9086,0.7040,0.4945,0.6783,0.0038,21.75 seg
8,0.6934,241,1.0000,0.9086,0.7040,0.4945,0.6796,0.0037,21.85 seg
9,0.6934,241,1.0000,0.9086,0.7040,0.4945,0.6809,0.0035,21.69 seg
10,0.6934,241,1.0000,0.9086,0.7040,0.4945,0.6819,0.0033,23.65 seg
11,0.6934,241,1.0000,0.9086,0.7040,0.4945,0.6828,0.0032,21.15 seg
12,0.6948,279,1.0000,0.9269,0.7080,0.4878,0.6837,0.0031,21.49 seg
13,0.6957,263,1.0000,0.9277,0.7160,0.4633,0.6845,0.0032,22.09 seg
14,0.6957,263,1.0000,0.9277,0.7160,0.4633,0.6854,0.0030,21.69 seg
15,0.6976,265,1.0000,0.9258,0.7123,0.4879,0.6863,0.0030,24.48 seg
16,0.6976,265,1.0000,0.9258,0.7123,0.4879,0.6870,0.0030,21.61 seg
17,0.6976,265,1.0000,0.9258,0.7123,0.4879,0.6877,0.0030,21.89 seg
18,0.6976,265,1.0000,0.9258,0.7123,0.4879,0.6885,0.0028,21.79 seg
19,0.7017,262,1.0000,0.9328,0.7137,0.4848,0.6892,0.0029,21.71 seg
20,0.7017,262,1.0000,0.9328,0.7137,0.4848,0.6898,0.0028,24.06 seg
21,0.7017,262,1.0000,0.9328,0.7137,0.4848,0.6905,0.0026,21.61 seg
22,0.7017,262,1.0000,0.9328,0.7137,0.4848,0.6912,0.0025,22.00 seg
23,0.7017,262,1.0000,0.9328,0.7137,0.4848,0.6917,0.0024,22.10 seg
24,0.7017,262,1.0000,0.9328,0.7137,0.4848,0.6922,0.0025,21.72 seg
25,0.7023,236,1.0000,0.9245,0.7060,0.4872,0.6929,0.0025,22.31 seg
26,0.7023,236,1.0000,0.9245,0.7060,0.4872,0.6934,0.0025,23.97 seg
27,0.7037,255,0.9997,0.9283,0.7205,0.5004,0.6940,0.0025,21.78 seg
28,0.7037,255,0.9997,0.9283,0.7205,0.5004,0.6945,0.0025,21.66 seg
29,0.7037,255,0.9997,0.9283,0.7205,0.5004,0.6950,0.0024,21.75 seg
30,0.7037,255,0.9997,0.9283,0.7205,0.5004,0.6957,0.0024,21.72 seg
31,0.7037,255,0.9997,0.9283,0.7205,0.5004,0.6963,0.0024,21.64 seg
32,0.7037,245,0.9997,0.9301,0.7062,0.4892,0.6969,0.0024,24.26 seg
33,0.7038,255,0.9997,0.9284,0.7211,0.5001,0.6976,0.0024,21.65 seg
34,0.7067,247,0.9997,0.9314,0.7175,0.4996,0.6982,0.0023,22.13 seg
35,0.7067,247,0.9997,0.9314,0.7175,0.4996,0.6987,0.0023,21.15 seg
36,0.7067,247,0.9997,0.9314,0.7175,0.4996,0.6994,0.0022,21.31 seg
37,0.7067,247,0.9997,0.9314,0.7175,0.4996,0.7002,0.0019,21.78 seg
38,0.7067,247,0.9997,0.9314,0.7175,0.4996,0.7009,0.0019,24.76 seg
39,0.7113,236,0.9997,0.9373,0.7147,0.4948,0.7015,0.0019,21.56 seg
40,0.7113,236,0.9997,0.9373,0.7147,0.4948,0.7022,0.0019,21.73 seg
41,0.7113,236,0.9997,0.9373,0.7147,0.4948,0.7028,0.0018,21.91 seg
42,0.7119,240,0.9997,0.9385,0.7175,0.4983,0.7035,0.0020,21.70 seg
43,0.7119,240,0.9997,0.9385,0.7175,0.4983,0.7041,0.0019,21.55 seg
44,0.7119,240,0.9997,0.9385,0.7175,0.4983,0.7048,0.0021,25.08 seg
45,0.7119,240,0.9997,0.9385,0.7175,0.4983,0.7054,0.0020,21.58 seg
46,0.7119,240,0.9997,0.9385,0.7175,0.4983,0.7061,0.0019,21.17 seg
47,0.7122,243,0.9997,0.9403,0.7171,0.4986,0.7068,0.0018,21.36 seg
48,0.7125,240,0.9997,0.9394,0.7173,0.4993,0.7076,0.0018,21.72 seg
49,0.7129,239,1.0000,0.9388,0.7178,0.5023,0.7084,0.0016,21.50 seg
50,0.7133,241,0.9997,0.9421,0.7162,0.4966,0.7092,0.0014,25.13 seg
