Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6855,273,1.0000,0.9148,0.7103,0.4521,0.6604,0.0116,22.29 seg
2,0.6887,280,1.0000,0.9152,0.7154,0.4785,0.6707,0.0079,21.85 seg
3,0.6935,271,1.0000,0.9202,0.7085,0.4845,0.6743,0.0079,22.28 seg
4,0.6983,261,1.0000,0.9268,0.7126,0.4755,0.6781,0.0080,22.24 seg
5,0.6998,252,0.9996,0.9230,0.7152,0.4857,0.6839,0.0073,24.39 seg
6,0.7039,247,0.9997,0.9281,0.7137,0.4880,0.6921,0.0058,21.52 seg
7,0.7086,263,0.9997,0.9423,0.7229,0.4836,0.6967,0.0048,21.41 seg
8,0.7092,262,0.9997,0.9435,0.7189,0.4846,0.7005,0.0042,21.28 seg
9,0.7116,261,0.9988,0.9467,0.7210,0.4866,0.7031,0.0038,21.35 seg
10,0.7122,266,0.9988,0.9495,0.7201,0.4880,0.7054,0.0035,24.87 seg
11,0.7133,270,0.9978,0.9522,0.7211,0.4903,0.7077,0.0024,21.57 seg
12,0.7155,255,0.9984,0.9470,0.7250,0.5007,0.7093,0.0021,21.68 seg
13,0.7162,253,0.9984,0.9482,0.7248,0.4983,0.7121,0.0018,20.78 seg
14,0.7176,255,0.9981,0.9530,0.7252,0.4931,0.7134,0.0015,20.15 seg
15,0.7190,255,0.9981,0.9547,0.7253,0.4961,0.7159,0.0012,21.29 seg
16,0.7193,256,0.9981,0.9556,0.7228,0.4974,0.7173,0.0010,24.48 seg
17,0.7198,260,0.9981,0.9581,0.7250,0.4954,0.7178,0.0006,21.08 seg
18,0.7203,262,0.9981,0.9590,0.7234,0.4996,0.7192,0.0005,21.76 seg
19,0.7193,258,0.9981,0.9561,0.7234,0.4979,0.7185,0.0003,21.92 seg
20,0.7191,259,0.9981,0.9564,0.7224,0.4975,0.7186,0.0003,21.35 seg
21,0.7185,261,0.9981,0.9557,0.7234,0.4986,0.7181,0.0002,20.81 seg
22,0.7177,262,0.9981,0.9545,0.7221,0.4998,0.7177,0.0001,21.00 seg
23,0.7169,262,0.9981,0.9530,0.7222,0.4999,0.7169,0.0000,25.45 seg
24,0.7166,261,0.9979,0.9523,0.7215,0.4993,0.7166,0.0000,21.26 seg
25,0.7158,261,0.9977,0.9514,0.7209,0.4984,0.7156,0.0000,21.31 seg
26,0.7158,261,0.9977,0.9514,0.7209,0.4984,0.7158,0.0000,21.23 seg
27,0.7152,261,0.9977,0.9502,0.7217,0.4981,0.7152,0.0000,21.41 seg
28,0.7148,266,0.9975,0.9505,0.7230,0.4999,0.7148,0.0000,20.87 seg
29,0.7146,267,0.9974,0.9508,0.7223,0.4999,0.7146,0.0000,21.69 seg
30,0.7142,268,0.9974,0.9503,0.7226,0.5002,0.7142,0.0001,21.48 seg
31,0.7125,270,0.9968,0.9481,0.7234,0.4997,0.7125,0.0001,25.71 seg
32,0.7104,274,0.9963,0.9455,0.7257,0.4996,0.7103,0.0000,21.45 seg
33,0.7104,274,0.9963,0.9455,0.7257,0.4996,0.7104,0.0000,20.84 seg
34,0.7096,273,0.9961,0.9438,0.7243,0.5000,0.7096,0.0000,20.77 seg
35,0.7103,274,0.9961,0.9452,0.7257,0.5002,0.7085,0.0001,21.29 seg
36,0.7103,274,0.9961,0.9452,0.7257,0.5002,0.7103,0.0000,21.66 seg
37,0.7099,276,0.9961,0.9449,0.7262,0.5004,0.7099,0.0000,21.29 seg
38,0.7090,280,0.9959,0.9455,0.7236,0.5001,0.7090,0.0000,20.61 seg
39,0.7088,283,0.9955,0.9464,0.7226,0.5000,0.7088,0.0000,21.02 seg
40,0.7085,283,0.9952,0.9463,0.7206,0.5001,0.7085,0.0000,25.78 seg
41,0.7075,287,0.9947,0.9461,0.7206,0.4999,0.7075,0.0000,20.98 seg
42,0.7069,287,0.9947,0.9450,0.7216,0.4997,0.7069,0.0000,21.51 seg
43,0.7069,287,0.9941,0.9450,0.7218,0.4999,0.7065,0.0000,21.34 seg
44,0.7069,287,0.9941,0.9450,0.7218,0.4999,0.7069,0.0001,21.10 seg
45,0.7046,286,0.9941,0.9406,0.7209,0.4995,0.7045,0.0001,21.28 seg
46,0.7047,287,0.9941,0.9416,0.7190,0.4998,0.7032,0.0001,21.32 seg
47,0.7052,286,0.9941,0.9420,0.7188,0.5002,0.7047,0.0000,21.31 seg
48,0.7052,286,0.9941,0.9420,0.7188,0.5002,0.7052,0.0000,20.88 seg
49,0.7053,284,0.9941,0.9417,0.7185,0.4996,0.7045,0.0000,20.98 seg
50,0.7056,284,0.9941,0.9425,0.7181,0.4991,0.7053,0.0000,27.04 seg
51,0.7063,284,0.9941,0.9437,0.7184,0.4992,0.7056,0.0000,21.38 seg
52,0.7063,284,0.9941,0.9437,0.7184,0.4992,0.7063,0.0001,20.83 seg
53,0.7053,287,0.9941,0.9429,0.7180,0.4995,0.7051,0.0000,21.44 seg
54,0.7053,287,0.9941,0.9429,0.7180,0.4995,0.7053,0.0000,20.98 seg
55,0.7047,289,0.9935,0.9427,0.7180,0.4993,0.7047,0.0000,20.61 seg
56,0.7039,292,0.9933,0.9423,0.7180,0.4995,0.7039,0.0000,21.34 seg
57,0.7033,291,0.9933,0.9410,0.7172,0.4996,0.7033,0.0000,21.58 seg
58,0.7031,292,0.9928,0.9405,0.7186,0.5008,0.7031,0.0000,21.09 seg
59,0.7026,294,0.9926,0.9404,0.7186,0.5010,0.7026,0.0000,21.06 seg
60,0.7026,294,0.9924,0.9404,0.7194,0.5003,0.7025,0.0000,20.68 seg
61,0.7026,294,0.9924,0.9404,0.7194,0.5003,0.7026,0.0001,27.88 seg
62,0.7004,298,0.9919,0.9381,0.7193,0.5005,0.7004,0.0000,20.64 seg
63,0.6999,300,0.9916,0.9379,0.7192,0.5005,0.6999,0.0000,20.95 seg
64,0.6992,306,0.9913,0.9391,0.7172,0.5009,0.6992,0.0000,20.76 seg
65,0.6990,307,0.9913,0.9393,0.7169,0.5011,0.6990,0.0000,21.37 seg
66,0.6990,307,0.9913,0.9393,0.7169,0.5011,0.6990,0.0000,21.78 seg
67,0.6986,309,0.9907,0.9395,0.7167,0.5011,0.6986,0.0001,21.20 seg
68,0.6965,309,0.9904,0.9361,0.7159,0.5002,0.6965,0.0000,20.58 seg
69,0.6961,309,0.9904,0.9353,0.7157,0.5006,0.6961,0.0001,20.96 seg
70,0.6939,313,0.9895,0.9332,0.7149,0.5001,0.6939,0.0000,21.66 seg
71,0.6932,314,0.9895,0.9325,0.7146,0.4996,0.6932,0.0000,21.03 seg
72,0.6932,314,0.9895,0.9325,0.7146,0.4996,0.6932,0.0000,20.80 seg
73,0.6945,316,0.9886,0.9353,0.7167,0.4996,0.6928,0.0001,21.34 seg
74,0.6945,316,0.9886,0.9353,0.7167,0.4996,0.6945,0.0000,29.14 seg
75,0.6939,321,0.9882,0.9362,0.7167,0.4997,0.6939,0.0001,21.08 seg
76,0.6907,328,0.9870,0.9333,0.7155,0.5004,0.6907,0.0000,20.71 seg
77,0.6899,330,0.9867,0.9328,0.7139,0.5009,0.6899,0.0000,20.96 seg
78,0.6897,331,0.9865,0.9327,0.7143,0.5012,0.6897,0.0000,21.25 seg
79,0.6895,331,0.9865,0.9324,0.7138,0.5015,0.6895,0.0001,21.37 seg
80,0.6883,331,0.9865,0.9298,0.7157,0.5012,0.6883,0.0000,21.02 seg
81,0.6882,330,0.9865,0.9294,0.7156,0.5010,0.6881,0.0000,20.94 seg
82,0.6886,329,0.9865,0.9299,0.7157,0.5005,0.6882,0.0000,20.90 seg
83,0.6893,331,0.9865,0.9319,0.7152,0.5005,0.6886,0.0000,21.02 seg
84,0.6893,331,0.9865,0.9319,0.7152,0.5005,0.6893,0.0001,20.85 seg
85,0.6878,330,0.9865,0.9289,0.7147,0.5009,0.6878,0.0000,20.86 seg
86,0.6875,334,0.9860,0.9297,0.7151,0.5014,0.6875,0.0000,21.12 seg
87,0.6873,337,0.9860,0.9302,0.7151,0.5022,0.6872,0.0000,21.09 seg
88,0.6866,339,0.9853,0.9300,0.7153,0.5017,0.6866,0.0000,29.80 seg
89,0.6864,340,0.9851,0.9304,0.7138,0.5013,0.6863,0.0000,20.67 seg
90,0.6867,340,0.9851,0.9309,0.7147,0.5006,0.6864,0.0000,21.14 seg
91,0.6867,340,0.9851,0.9309,0.7147,0.5006,0.6867,0.0001,21.27 seg
92,0.6853,344,0.9845,0.9299,0.7147,0.5008,0.6853,0.0000,21.00 seg
93,0.6849,345,0.9845,0.9295,0.7149,0.5006,0.6849,0.0000,21.04 seg
94,0.6842,346,0.9843,0.9288,0.7150,0.5006,0.6842,0.0000,21.44 seg
