Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6840,268,1.0000,0.9088,0.7067,0.4601,0.6598,0.0107,21.30 seg
2,0.6863,277,1.0000,0.9054,0.7188,0.4924,0.6646,0.0092,21.79 seg
3,0.6897,267,1.0000,0.9161,0.7028,0.4723,0.6675,0.0084,24.09 seg
4,0.6897,267,1.0000,0.9161,0.7028,0.4723,0.6693,0.0079,21.12 seg
5,0.6900,265,1.0000,0.9165,0.7052,0.4684,0.6709,0.0070,21.18 seg
6,0.6900,265,1.0000,0.9165,0.7052,0.4684,0.6725,0.0072,20.45 seg
7,0.6902,281,1.0000,0.9161,0.7309,0.4765,0.6744,0.0067,21.57 seg
8,0.6937,283,1.0000,0.9206,0.7172,0.4951,0.6758,0.0065,24.32 seg
9,0.6937,283,1.0000,0.9206,0.7172,0.4951,0.6770,0.0061,21.43 seg
10,0.6937,283,1.0000,0.9206,0.7172,0.4951,0.6778,0.0064,21.49 seg
11,0.6941,261,1.0000,0.9090,0.7299,0.5011,0.6787,0.0068,21.19 seg
12,0.6968,251,1.0000,0.9214,0.7103,0.4731,0.6791,0.0067,21.53 seg
13,0.6968,251,1.0000,0.9214,0.7103,0.4731,0.6802,0.0068,21.51 seg
14,0.6968,251,1.0000,0.9214,0.7103,0.4731,0.6810,0.0061,24.36 seg
15,0.6969,284,1.0000,0.9213,0.7256,0.5096,0.6822,0.0062,21.07 seg
16,0.6982,265,1.0000,0.9210,0.7161,0.4996,0.6829,0.0058,21.41 seg
17,0.6982,265,1.0000,0.9210,0.7161,0.4996,0.6837,0.0059,21.08 seg
18,0.6983,264,1.0000,0.9217,0.7191,0.4940,0.6848,0.0057,21.18 seg
19,0.6986,259,1.0000,0.9240,0.7160,0.4828,0.6853,0.0057,21.15 seg
20,0.6998,246,1.0000,0.9218,0.7132,0.4826,0.6863,0.0055,25.13 seg
21,0.7003,268,1.0000,0.9244,0.7277,0.4970,0.6871,0.0050,21.30 seg
22,0.7003,268,1.0000,0.9244,0.7277,0.4970,0.6876,0.0054,21.75 seg
23,0.7032,252,1.0000,0.9239,0.7117,0.5069,0.6890,0.0054,21.41 seg
24,0.7032,252,1.0000,0.9239,0.7117,0.5069,0.6901,0.0049,21.23 seg
25,0.7032,252,1.0000,0.9239,0.7117,0.5069,0.6904,0.0050,21.49 seg
26,0.7038,246,1.0000,0.9214,0.7200,0.5063,0.6914,0.0048,21.13 seg
27,0.7038,246,1.0000,0.9214,0.7200,0.5063,0.6920,0.0044,25.22 seg
28,0.7042,252,1.0000,0.9268,0.7115,0.5035,0.6927,0.0047,21.95 seg
29,0.7042,252,1.0000,0.9268,0.7115,0.5035,0.6935,0.0045,21.96 seg
30,0.7047,253,1.0000,0.9246,0.7215,0.5097,0.6939,0.0043,21.23 seg
31,0.7053,250,1.0000,0.9238,0.7217,0.5122,0.6948,0.0044,21.24 seg
32,0.7068,251,1.0000,0.9298,0.7144,0.5065,0.6956,0.0042,21.41 seg
33,0.7070,250,1.0000,0.9283,0.7182,0.5091,0.6962,0.0041,21.92 seg
34,0.7085,254,1.0000,0.9306,0.7155,0.5183,0.6964,0.0040,22.35 seg
35,0.7085,254,1.0000,0.9306,0.7155,0.5183,0.6972,0.0038,26.44 seg
36,0.7089,250,1.0000,0.9357,0.7185,0.4945,0.6978,0.0038,21.63 seg
37,0.7089,250,1.0000,0.9357,0.7185,0.4945,0.6984,0.0039,22.19 seg
38,0.7089,251,1.0000,0.9320,0.7163,0.5112,0.6992,0.0040,21.50 seg
39,0.7099,250,1.0000,0.9352,0.7262,0.4977,0.6999,0.0039,21.37 seg
40,0.7105,247,1.0000,0.9368,0.7257,0.4924,0.7004,0.0038,21.42 seg
41,0.7110,249,1.0000,0.9334,0.7196,0.5147,0.7011,0.0035,21.55 seg
42,0.7112,246,1.0000,0.9375,0.7239,0.4942,0.7016,0.0040,21.89 seg
43,0.7112,246,1.0000,0.9375,0.7239,0.4942,0.7023,0.0035,21.35 seg
44,0.7114,250,1.0000,0.9336,0.7176,0.5194,0.7030,0.0033,26.73 seg
45,0.7154,232,1.0000,0.9350,0.7182,0.5159,0.7038,0.0033,21.07 seg
46,0.7154,232,1.0000,0.9350,0.7182,0.5159,0.7048,0.0035,21.51 seg
47,0.7153,230,1.0000,0.9361,0.7166,0.5096,0.7058,0.0030,20.88 seg
48,0.7150,235,0.9999,0.9365,0.7187,0.5116,0.7065,0.0028,21.04 seg
49,0.7150,235,0.9999,0.9365,0.7187,0.5116,0.7074,0.0027,21.04 seg
50,0.7153,234,0.9999,0.9371,0.7171,0.5113,0.7079,0.0028,21.02 seg
