Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6828,272,1.0000,0.9109,0.7046,0.4548,0.6591,0.0111,21.47 seg
2,0.6892,287,1.0000,0.9182,0.7103,0.4876,0.6721,0.0065,21.62 seg
3,0.6900,270,1.0000,0.9161,0.7127,0.4760,0.6782,0.0051,23.86 seg
4,0.6909,259,1.0000,0.9150,0.6984,0.4800,0.6815,0.0046,21.96 seg
5,0.6947,264,1.0000,0.9194,0.7074,0.4898,0.6847,0.0042,21.42 seg
6,0.6948,260,1.0000,0.9225,0.7004,0.4788,0.6878,0.0034,21.64 seg
7,0.6968,262,1.0000,0.9260,0.7023,0.4802,0.6902,0.0028,21.65 seg
8,0.6997,264,1.0000,0.9279,0.7067,0.4925,0.6926,0.0024,23.37 seg
9,0.6997,264,1.0000,0.9279,0.7067,0.4925,0.6943,0.0022,21.33 seg
10,0.7001,258,1.0000,0.9270,0.7045,0.4916,0.6963,0.0021,21.46 seg
11,0.7023,259,1.0000,0.9325,0.7024,0.4890,0.6989,0.0014,21.07 seg
12,0.7040,254,1.0000,0.9327,0.7062,0.4904,0.6994,0.0008,21.65 seg
13,0.7040,254,1.0000,0.9327,0.7062,0.4904,0.6999,0.0013,23.71 seg
14,0.7059,252,1.0000,0.9353,0.7073,0.4895,0.7022,0.0015,21.44 seg
15,0.7059,252,1.0000,0.9351,0.7052,0.4921,0.7041,0.0005,20.80 seg
16,0.7068,251,1.0000,0.9366,0.7073,0.4895,0.7050,0.0007,21.41 seg
17,0.7073,251,1.0000,0.9373,0.7073,0.4908,0.7061,0.0004,21.54 seg
18,0.7076,250,1.0000,0.9371,0.7041,0.4939,0.7067,0.0002,24.75 seg
19,0.7077,251,1.0000,0.9379,0.7077,0.4906,0.7070,0.0003,21.86 seg
20,0.7080,250,1.0000,0.9374,0.7039,0.4956,0.7074,0.0001,21.68 seg
21,0.7084,251,1.0000,0.9390,0.7041,0.4936,0.7076,0.0001,21.88 seg
22,0.7088,251,1.0000,0.9393,0.7039,0.4954,0.7079,0.0002,22.01 seg
23,0.7088,251,1.0000,0.9393,0.7039,0.4954,0.7082,0.0002,20.82 seg
24,0.7088,251,1.0000,0.9393,0.7039,0.4954,0.7086,0.0002,22.38 seg
25,0.7088,251,1.0000,0.9393,0.7039,0.4954,0.7088,0.0000,25.16 seg
26,0.7088,251,1.0000,0.9393,0.7039,0.4954,0.7088,0.0000,21.21 seg
27,0.7088,251,1.0000,0.9393,0.7039,0.4954,0.7088,0.0000,21.20 seg
28,0.7081,254,0.9996,0.9394,0.7039,0.4951,0.7081,0.0000,21.33 seg
29,0.7081,254,0.9996,0.9394,0.7039,0.4951,0.7081,0.0000,21.17 seg
30,0.7081,254,0.9996,0.9394,0.7039,0.4951,0.7081,0.0000,21.43 seg
31,0.7081,254,0.9996,0.9394,0.7039,0.4951,0.7081,0.0000,21.00 seg
32,0.7081,254,0.9996,0.9394,0.7039,0.4951,0.7081,0.0000,25.38 seg
33,0.7081,254,0.9996,0.9394,0.7039,0.4951,0.7081,0.0000,21.15 seg
34,0.7081,254,0.9996,0.9394,0.7039,0.4951,0.7081,0.0000,21.01 seg
35,0.7081,254,0.9996,0.9394,0.7039,0.4951,0.7081,0.0000,21.42 seg
36,0.7081,254,0.9996,0.9394,0.7039,0.4951,0.7081,0.0000,21.44 seg
37,0.7076,256,0.9994,0.9392,0.7039,0.4952,0.7076,0.0000,21.57 seg
38,0.7076,256,0.9994,0.9392,0.7039,0.4952,0.7076,0.0000,21.54 seg
39,0.7076,256,0.9994,0.9392,0.7039,0.4952,0.7076,0.0000,21.25 seg
40,0.7076,256,0.9994,0.9392,0.7039,0.4952,0.7076,0.0000,25.81 seg
41,0.7076,256,0.9994,0.9392,0.7039,0.4952,0.7076,0.0000,21.02 seg
42,0.7076,256,0.9994,0.9392,0.7039,0.4952,0.7076,0.0000,20.98 seg
43,0.7076,256,0.9994,0.9392,0.7039,0.4952,0.7076,0.0000,21.43 seg
44,0.7076,256,0.9994,0.9392,0.7039,0.4952,0.7076,0.0000,21.32 seg
45,0.7076,256,0.9994,0.9392,0.7039,0.4952,0.7076,0.0000,20.95 seg
46,0.7081,255,0.9994,0.9398,0.7032,0.4951,0.7081,0.0000,21.12 seg
47,0.7081,255,0.9994,0.9398,0.7032,0.4951,0.7081,0.0000,21.11 seg
48,0.7081,255,0.9994,0.9398,0.7032,0.4951,0.7081,0.0000,21.25 seg
49,0.7081,255,0.9994,0.9398,0.7032,0.4951,0.7081,0.0000,26.98 seg
50,0.7081,255,0.9994,0.9398,0.7032,0.4951,0.7081,0.0000,21.64 seg
