Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6823,280,1.0000,0.9135,0.7045,0.4624,0.6586,0.0108,21.54 seg
2,0.6882,287,1.0000,0.9197,0.7129,0.4833,0.6618,0.0099,21.92 seg
3,0.6882,287,1.0000,0.9197,0.7129,0.4833,0.6634,0.0097,22.14 seg
4,0.6883,264,1.0000,0.9124,0.7092,0.4807,0.6644,0.0090,22.27 seg
5,0.6883,264,1.0000,0.9124,0.7092,0.4807,0.6654,0.0091,25.48 seg
6,0.6903,259,1.0000,0.9227,0.7085,0.4496,0.6654,0.0090,22.96 seg
7,0.6903,259,1.0000,0.9227,0.7085,0.4496,0.6671,0.0089,22.65 seg
8,0.6903,259,1.0000,0.9227,0.7085,0.4496,0.6680,0.0083,22.24 seg
9,0.6929,257,1.0000,0.9224,0.7100,0.4641,0.6676,0.0091,22.30 seg
10,0.6929,257,1.0000,0.9224,0.7100,0.4641,0.6674,0.0091,25.32 seg
11,0.6929,257,1.0000,0.9224,0.7100,0.4641,0.6681,0.0090,22.35 seg
12,0.6929,257,1.0000,0.9224,0.7100,0.4641,0.6688,0.0093,23.06 seg
13,0.6929,257,1.0000,0.9224,0.7100,0.4641,0.6695,0.0090,22.67 seg
14,0.6953,249,1.0000,0.9163,0.7165,0.4865,0.6699,0.0091,22.60 seg
15,0.6953,256,1.0000,0.9185,0.7155,0.4892,0.6707,0.0092,22.24 seg
16,0.6960,235,1.0000,0.9173,0.7183,0.4666,0.6719,0.0089,25.66 seg
17,0.6960,235,1.0000,0.9173,0.7183,0.4666,0.6725,0.0082,23.45 seg
18,0.6960,235,1.0000,0.9173,0.7183,0.4666,0.6729,0.0085,22.06 seg
19,0.6960,235,1.0000,0.9173,0.7183,0.4666,0.6732,0.0091,22.43 seg
20,0.6960,235,1.0000,0.9173,0.7183,0.4666,0.6740,0.0091,23.01 seg
21,0.6960,235,1.0000,0.9173,0.7183,0.4666,0.6745,0.0086,23.05 seg
22,0.6960,235,1.0000,0.9173,0.7183,0.4666,0.6749,0.0091,22.55 seg
23,0.6965,235,1.0000,0.9071,0.7258,0.5024,0.6756,0.0091,26.26 seg
24,0.6991,234,1.0000,0.9139,0.7139,0.5009,0.6764,0.0086,22.82 seg
25,0.6991,234,1.0000,0.9139,0.7139,0.5009,0.6768,0.0084,23.03 seg
26,0.6991,234,1.0000,0.9139,0.7139,0.5009,0.6775,0.0086,22.86 seg
27,0.6991,234,1.0000,0.9139,0.7139,0.5009,0.6782,0.0080,22.74 seg
28,0.7016,234,0.9997,0.9182,0.7078,0.5061,0.6782,0.0090,23.13 seg
29,0.7016,234,0.9997,0.9182,0.7078,0.5061,0.6791,0.0087,22.57 seg
30,0.7016,234,0.9997,0.9182,0.7078,0.5061,0.6795,0.0092,26.79 seg
31,0.7016,234,0.9997,0.9182,0.7078,0.5061,0.6797,0.0089,22.29 seg
32,0.7016,234,0.9997,0.9182,0.7078,0.5061,0.6797,0.0085,22.82 seg
33,0.7016,234,0.9997,0.9182,0.7078,0.5061,0.6801,0.0090,22.29 seg
34,0.7016,217,1.0000,0.9079,0.7204,0.5113,0.6816,0.0089,22.81 seg
35,0.7017,228,1.0000,0.9142,0.7115,0.5102,0.6824,0.0088,23.11 seg
36,0.7021,228,1.0000,0.9149,0.7125,0.5099,0.6830,0.0083,22.55 seg
37,0.7045,217,1.0000,0.9091,0.7181,0.5280,0.6836,0.0085,22.60 seg
38,0.7045,217,1.0000,0.9091,0.7181,0.5280,0.6842,0.0085,22.31 seg
39,0.7051,220,1.0000,0.9135,0.7253,0.5154,0.6852,0.0080,27.77 seg
40,0.7096,216,1.0000,0.9211,0.7215,0.5137,0.6857,0.0085,22.67 seg
41,0.7096,216,1.0000,0.9211,0.7215,0.5137,0.6866,0.0085,22.47 seg
42,0.7096,216,1.0000,0.9211,0.7215,0.5137,0.6868,0.0086,22.82 seg
43,0.7096,216,1.0000,0.9211,0.7215,0.5137,0.6877,0.0081,22.72 seg
44,0.7096,216,1.0000,0.9211,0.7215,0.5137,0.6887,0.0082,22.91 seg
45,0.7096,216,1.0000,0.9211,0.7215,0.5137,0.6887,0.0080,23.09 seg
46,0.7096,216,1.0000,0.9211,0.7215,0.5137,0.6890,0.0085,23.18 seg
47,0.7096,216,1.0000,0.9211,0.7215,0.5137,0.6901,0.0084,22.77 seg
48,0.7103,210,1.0000,0.9231,0.7235,0.5014,0.6901,0.0086,28.11 seg
49,0.7103,210,1.0000,0.9231,0.7235,0.5014,0.6904,0.0080,22.73 seg
50,0.7103,210,1.0000,0.9231,0.7235,0.5014,0.6909,0.0080,22.52 seg
