Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6894,258,1.0000,0.9111,0.7096,0.4922,0.6564,0.0116,21.11 seg
2,0.6894,258,1.0000,0.9111,0.7096,0.4922,0.6616,0.0087,21.18 seg
3,0.6894,258,1.0000,0.9111,0.7096,0.4922,0.6641,0.0085,21.27 seg
4,0.6894,258,1.0000,0.9111,0.7096,0.4922,0.6658,0.0077,23.75 seg
5,0.6904,257,1.0000,0.9127,0.7092,0.4914,0.6680,0.0075,21.26 seg
6,0.6904,257,1.0000,0.9127,0.7092,0.4914,0.6694,0.0074,21.40 seg
7,0.6912,257,1.0000,0.9143,0.7088,0.4916,0.6705,0.0071,21.85 seg
8,0.6912,257,1.0000,0.9143,0.7088,0.4916,0.6716,0.0074,21.28 seg
9,0.6918,257,1.0000,0.9151,0.7085,0.4923,0.6732,0.0068,21.58 seg
10,0.6926,266,1.0000,0.9214,0.7054,0.4902,0.6742,0.0066,24.07 seg
11,0.6926,266,1.0000,0.9214,0.7054,0.4902,0.6753,0.0070,21.39 seg
12,0.6931,256,1.0000,0.9210,0.7128,0.4751,0.6758,0.0072,21.79 seg
13,0.6931,256,1.0000,0.9210,0.7128,0.4751,0.6766,0.0069,21.39 seg
14,0.6952,257,1.0000,0.9250,0.7135,0.4757,0.6772,0.0070,21.31 seg
15,0.6970,256,1.0000,0.9185,0.7214,0.5049,0.6781,0.0071,21.51 seg
16,0.6970,256,1.0000,0.9185,0.7214,0.5049,0.6796,0.0066,24.66 seg
17,0.6970,256,1.0000,0.9185,0.7214,0.5049,0.6806,0.0067,21.57 seg
18,0.6970,256,1.0000,0.9185,0.7214,0.5049,0.6816,0.0064,21.73 seg
19,0.6970,256,1.0000,0.9185,0.7214,0.5049,0.6819,0.0066,21.30 seg
20,0.6970,256,1.0000,0.9185,0.7214,0.5049,0.6831,0.0063,21.22 seg
21,0.6998,260,1.0000,0.9252,0.7111,0.5116,0.6845,0.0059,21.71 seg
22,0.7006,254,1.0000,0.9232,0.7190,0.5100,0.6850,0.0060,21.47 seg
23,0.7006,254,1.0000,0.9232,0.7190,0.5100,0.6857,0.0062,25.34 seg
24,0.7045,247,1.0000,0.9284,0.7233,0.5043,0.6862,0.0057,21.44 seg
25,0.7051,257,1.0000,0.9299,0.7247,0.5161,0.6864,0.0060,21.75 seg
26,0.7051,257,1.0000,0.9299,0.7247,0.5161,0.6871,0.0057,21.18 seg
27,0.7051,257,1.0000,0.9299,0.7247,0.5161,0.6876,0.0060,20.95 seg
28,0.7051,257,1.0000,0.9299,0.7247,0.5161,0.6884,0.0060,20.98 seg
29,0.7081,241,1.0000,0.9333,0.7229,0.5014,0.6894,0.0061,21.20 seg
30,0.7081,241,1.0000,0.9333,0.7229,0.5014,0.6895,0.0060,25.91 seg
31,0.7082,240,1.0000,0.9332,0.7237,0.5001,0.6907,0.0054,21.98 seg
32,0.7082,240,1.0000,0.9332,0.7237,0.5001,0.6915,0.0058,22.06 seg
33,0.7082,240,1.0000,0.9332,0.7237,0.5001,0.6919,0.0056,22.26 seg
34,0.7082,240,1.0000,0.9332,0.7237,0.5001,0.6933,0.0054,21.72 seg
35,0.7082,240,1.0000,0.9332,0.7237,0.5001,0.6942,0.0053,21.09 seg
36,0.7082,240,1.0000,0.9332,0.7237,0.5001,0.6947,0.0055,21.72 seg
37,0.7096,244,1.0000,0.9322,0.7217,0.5206,0.6959,0.0049,21.63 seg
38,0.7107,237,1.0000,0.9370,0.7285,0.4960,0.6964,0.0053,21.09 seg
39,0.7107,237,1.0000,0.9370,0.7285,0.4960,0.6969,0.0053,26.37 seg
40,0.7107,237,1.0000,0.9370,0.7285,0.4960,0.6973,0.0050,21.40 seg
41,0.7107,237,1.0000,0.9370,0.7285,0.4960,0.6979,0.0050,21.19 seg
42,0.7107,237,1.0000,0.9370,0.7285,0.4960,0.6985,0.0049,21.39 seg
43,0.7107,237,1.0000,0.9370,0.7285,0.4960,0.6991,0.0047,21.61 seg
44,0.7110,243,1.0000,0.9365,0.7291,0.5076,0.7000,0.0049,21.39 seg
45,0.7114,243,1.0000,0.9343,0.7245,0.5220,0.7007,0.0046,21.02 seg
46,0.7126,242,1.0000,0.9376,0.7284,0.5131,0.7015,0.0044,21.52 seg
47,0.7127,239,1.0000,0.9365,0.7292,0.5135,0.7019,0.0044,21.33 seg
48,0.7129,228,1.0000,0.9361,0.7241,0.5038,0.7024,0.0046,27.50 seg
49,0.7146,244,1.0000,0.9389,0.7194,0.5312,0.7034,0.0045,21.51 seg
50,0.7171,226,1.0000,0.9381,0.7283,0.5183,0.7043,0.0041,21.45 seg
