Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6852,274,1.0000,0.9077,0.7118,0.4695,0.6608,0.0107,21.31 seg
2,0.6874,259,1.0000,0.9138,0.7047,0.4465,0.6600,0.0115,23.29 seg
3,0.6874,259,1.0000,0.9138,0.7047,0.4465,0.6611,0.0106,21.00 seg
4,0.6874,259,1.0000,0.9138,0.7047,0.4465,0.6603,0.0122,21.56 seg
5,0.6874,259,1.0000,0.9138,0.7047,0.4465,0.6612,0.0116,22.42 seg
6,0.6883,257,1.0000,0.9147,0.7047,0.4465,0.6617,0.0103,22.07 seg
7,0.6883,257,1.0000,0.9147,0.7047,0.4465,0.6620,0.0105,23.84 seg
8,0.6883,257,1.0000,0.9147,0.7047,0.4465,0.6616,0.0102,21.60 seg
9,0.6883,257,1.0000,0.9147,0.7047,0.4465,0.6618,0.0107,21.60 seg
10,0.6883,257,1.0000,0.9147,0.7047,0.4465,0.6616,0.0105,21.50 seg
11,0.6883,257,1.0000,0.9147,0.7047,0.4465,0.6617,0.0108,20.51 seg
12,0.6883,257,1.0000,0.9147,0.7047,0.4465,0.6617,0.0106,21.34 seg
13,0.6892,269,1.0000,0.9131,0.7134,0.4684,0.6627,0.0104,24.47 seg
14,0.6892,269,1.0000,0.9131,0.7134,0.4684,0.6640,0.0105,21.55 seg
15,0.6892,269,1.0000,0.9131,0.7134,0.4684,0.6643,0.0104,21.42 seg
16,0.6903,274,1.0000,0.9184,0.7107,0.4651,0.6636,0.0104,21.34 seg
17,0.6931,269,1.0000,0.9249,0.7154,0.4500,0.6628,0.0101,21.91 seg
18,0.6931,269,1.0000,0.9249,0.7154,0.4500,0.6628,0.0103,21.62 seg
19,0.6931,269,1.0000,0.9249,0.7154,0.4500,0.6629,0.0097,25.40 seg
20,0.6931,269,1.0000,0.9249,0.7154,0.4500,0.6621,0.0099,21.65 seg
21,0.6931,269,1.0000,0.9249,0.7154,0.4500,0.6626,0.0100,21.87 seg
22,0.6948,268,1.0000,0.9274,0.7157,0.4509,0.6621,0.0104,21.84 seg
23,0.6948,268,1.0000,0.9274,0.7157,0.4509,0.6625,0.0106,20.85 seg
24,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6629,0.0106,21.60 seg
25,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6639,0.0100,21.49 seg
26,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6631,0.0108,25.58 seg
27,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6631,0.0104,21.60 seg
28,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6633,0.0099,21.78 seg
29,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6629,0.0101,21.43 seg
30,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6627,0.0106,21.45 seg
31,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6618,0.0109,21.76 seg
32,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6626,0.0105,21.31 seg
33,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6629,0.0107,21.11 seg
34,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6626,0.0099,25.75 seg
35,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6628,0.0097,21.23 seg
36,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6633,0.0099,21.31 seg
37,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6634,0.0102,21.32 seg
38,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6640,0.0102,21.29 seg
39,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6632,0.0099,21.45 seg
40,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6627,0.0096,21.66 seg
41,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6631,0.0105,21.77 seg
42,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6628,0.0103,21.70 seg
43,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6634,0.0104,27.61 seg
44,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6638,0.0103,21.76 seg
45,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6640,0.0100,21.62 seg
46,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6641,0.0096,21.79 seg
47,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6643,0.0100,21.41 seg
48,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6639,0.0102,21.26 seg
49,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6641,0.0089,21.34 seg
50,0.6953,269,1.0000,0.9286,0.7195,0.4487,0.6638,0.0093,21.46 seg
