Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6836,285,1.0000,0.9097,0.7089,0.4844,0.6586,0.0117,21.65 seg
2,0.6841,282,1.0000,0.9128,0.7025,0.4759,0.6654,0.0082,23.92 seg
3,0.6841,282,1.0000,0.9128,0.7025,0.4759,0.6694,0.0062,21.26 seg
4,0.6884,266,1.0000,0.9110,0.7198,0.4774,0.6722,0.0052,22.08 seg
5,0.6884,266,1.0000,0.9110,0.7198,0.4774,0.6745,0.0046,21.32 seg
6,0.6884,266,1.0000,0.9110,0.7198,0.4774,0.6762,0.0043,21.33 seg
7,0.6910,283,1.0000,0.9250,0.7113,0.4728,0.6776,0.0039,24.12 seg
8,0.6919,256,1.0000,0.9195,0.7058,0.4651,0.6789,0.0038,21.29 seg
9,0.6919,256,1.0000,0.9195,0.7058,0.4651,0.6800,0.0036,21.20 seg
10,0.6931,270,1.0000,0.9213,0.7118,0.4822,0.6811,0.0034,21.21 seg
11,0.6959,246,1.0000,0.9236,0.7070,0.4618,0.6821,0.0035,21.30 seg
12,0.6959,246,1.0000,0.9236,0.7070,0.4618,0.6830,0.0033,23.89 seg
13,0.6959,246,1.0000,0.9236,0.7070,0.4618,0.6838,0.0032,20.78 seg
14,0.6959,246,1.0000,0.9236,0.7070,0.4618,0.6846,0.0031,21.35 seg
15,0.6959,246,1.0000,0.9236,0.7070,0.4618,0.6854,0.0030,21.25 seg
16,0.6959,246,1.0000,0.9236,0.7070,0.4618,0.6863,0.0030,22.17 seg
17,0.6961,260,1.0000,0.9200,0.7192,0.4876,0.6871,0.0029,24.51 seg
18,0.7025,259,0.9997,0.9342,0.7166,0.4790,0.6879,0.0029,21.80 seg
19,0.7025,259,0.9997,0.9342,0.7166,0.4790,0.6886,0.0028,21.86 seg
20,0.7025,259,0.9997,0.9342,0.7166,0.4790,0.6893,0.0027,21.82 seg
21,0.7025,259,0.9997,0.9342,0.7166,0.4790,0.6898,0.0026,20.98 seg
22,0.7025,259,0.9997,0.9342,0.7166,0.4790,0.6904,0.0027,21.35 seg
23,0.7025,259,0.9997,0.9342,0.7166,0.4790,0.6911,0.0025,23.91 seg
24,0.7025,259,0.9997,0.9342,0.7166,0.4790,0.6918,0.0027,21.67 seg
25,0.7025,259,0.9997,0.9342,0.7166,0.4790,0.6925,0.0028,21.58 seg
26,0.7025,259,0.9997,0.9342,0.7166,0.4790,0.6931,0.0027,21.56 seg
27,0.7025,259,0.9997,0.9342,0.7166,0.4790,0.6938,0.0027,22.16 seg
28,0.7025,259,0.9997,0.9342,0.7166,0.4790,0.6944,0.0026,21.57 seg
29,0.7045,255,0.9997,0.9359,0.7156,0.4809,0.6952,0.0026,25.43 seg
30,0.7045,255,0.9997,0.9359,0.7156,0.4809,0.6960,0.0026,21.75 seg
31,0.7051,251,0.9995,0.9299,0.7161,0.5010,0.6966,0.0026,21.84 seg
32,0.7051,251,0.9995,0.9299,0.7161,0.5010,0.6971,0.0025,21.57 seg
33,0.7051,251,0.9995,0.9299,0.7161,0.5010,0.6977,0.0025,21.18 seg
34,0.7056,245,0.9995,0.9273,0.7252,0.4993,0.6983,0.0024,21.35 seg
35,0.7056,245,0.9995,0.9273,0.7252,0.4993,0.6989,0.0023,24.91 seg
36,0.7081,253,0.9997,0.9377,0.7179,0.4940,0.6995,0.0023,21.84 seg
37,0.7081,253,0.9997,0.9377,0.7179,0.4940,0.7002,0.0022,21.31 seg
38,0.7081,253,0.9997,0.9377,0.7179,0.4940,0.7008,0.0022,21.59 seg
39,0.7081,253,0.9997,0.9377,0.7179,0.4940,0.7014,0.0021,21.43 seg
40,0.7093,254,0.9997,0.9418,0.7147,0.4905,0.7021,0.0020,21.55 seg
41,0.7093,254,0.9997,0.9418,0.7147,0.4905,0.7025,0.0019,24.27 seg
42,0.7100,250,0.9997,0.9388,0.7261,0.4931,0.7030,0.0019,21.65 seg
43,0.7102,254,0.9997,0.9425,0.7147,0.4936,0.7035,0.0019,21.87 seg
44,0.7102,254,0.9997,0.9425,0.7147,0.4936,0.7041,0.0019,21.62 seg
45,0.7102,254,0.9997,0.9425,0.7147,0.4936,0.7046,0.0019,21.29 seg
46,0.7102,254,0.9997,0.9425,0.7147,0.4936,0.7050,0.0018,21.71 seg
47,0.7102,254,0.9997,0.9425,0.7147,0.4936,0.7056,0.0017,25.03 seg
48,0.7102,254,0.9997,0.9425,0.7147,0.4936,0.7061,0.0017,21.99 seg
49,0.7102,254,0.9997,0.9425,0.7147,0.4936,0.7066,0.0016,21.53 seg
50,0.7111,251,0.9995,0.9404,0.7190,0.5009,0.7071,0.0015,21.63 seg
