Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6817,287,1.0000,0.9104,0.7134,0.4671,0.6594,0.0104,10.50 seg
2,0.6878,278,1.0000,0.9189,0.7088,0.4667,0.6594,0.0110,10.74 seg
3,0.6798,289,1.0000,0.8992,0.7137,0.4982,0.6599,0.0100,10.91 seg
4,0.6878,280,1.0000,0.9197,0.7020,0.4717,0.6600,0.0101,13.30 seg
5,0.6813,276,1.0000,0.9067,0.7043,0.4685,0.6599,0.0105,10.17 seg
6,0.6820,261,1.0000,0.9040,0.7030,0.4629,0.6590,0.0110,10.90 seg
7,0.6803,274,1.0000,0.9012,0.7114,0.4747,0.6593,0.0105,10.73 seg
8,0.6868,281,1.0000,0.9196,0.7242,0.4518,0.6595,0.0110,10.95 seg
9,0.6863,281,1.0000,0.9188,0.7243,0.4514,0.6584,0.0116,11.34 seg
10,0.6857,277,1.0000,0.9100,0.7059,0.4861,0.6596,0.0110,10.80 seg
11,0.6832,278,1.0000,0.9125,0.7102,0.4590,0.6592,0.0107,10.38 seg
12,0.6834,271,1.0000,0.9070,0.7182,0.4651,0.6583,0.0112,10.76 seg
13,0.6835,276,1.0000,0.9100,0.7202,0.4605,0.6597,0.0105,10.77 seg
14,0.6863,275,1.0000,0.9148,0.7193,0.4606,0.6593,0.0117,13.63 seg
15,0.6871,280,1.0000,0.9208,0.7099,0.4575,0.6585,0.0113,10.53 seg
16,0.6871,280,1.0000,0.9208,0.7101,0.4574,0.6588,0.0111,10.48 seg
17,0.6841,288,1.0000,0.9098,0.7087,0.4898,0.6590,0.0108,10.70 seg
18,0.6840,295,1.0000,0.9182,0.7124,0.4655,0.6584,0.0119,10.71 seg
19,0.6831,295,1.0000,0.9167,0.7126,0.4654,0.6588,0.0106,10.71 seg
20,0.6819,284,1.0000,0.9125,0.7042,0.4628,0.6593,0.0106,10.52 seg
21,0.6822,270,1.0000,0.9075,0.7116,0.4588,0.6586,0.0109,10.72 seg
22,0.6838,272,1.0000,0.9062,0.7102,0.4779,0.6581,0.0114,10.78 seg
23,0.6854,276,1.0000,0.9107,0.7078,0.4789,0.6573,0.0120,10.83 seg
24,0.6870,257,1.0000,0.9139,0.7198,0.4430,0.6572,0.0118,10.68 seg
25,0.6822,292,1.0000,0.9176,0.7142,0.4505,0.6577,0.0111,10.73 seg
26,0.6865,280,1.0000,0.9194,0.6989,0.4656,0.6586,0.0106,10.75 seg
27,0.6786,297,1.0000,0.9089,0.7038,0.4725,0.6579,0.0108,14.09 seg
28,0.6828,271,1.0000,0.9095,0.6971,0.4660,0.6583,0.0107,11.07 seg
29,0.6835,293,1.0000,0.9164,0.7133,0.4658,0.6581,0.0106,10.69 seg
30,0.6830,272,1.0000,0.9023,0.7116,0.4855,0.6588,0.0111,10.80 seg
31,0.6862,275,1.0000,0.9094,0.7142,0.4829,0.6580,0.0111,10.57 seg
32,0.6876,259,1.0000,0.9182,0.7138,0.4384,0.6587,0.0104,10.74 seg
33,0.6839,288,1.0000,0.9131,0.7111,0.4748,0.6591,0.0104,10.80 seg
34,0.6836,288,1.0000,0.9133,0.7116,0.4716,0.6588,0.0108,10.93 seg
35,0.6882,282,1.0000,0.9164,0.7134,0.4811,0.6584,0.0111,10.64 seg
36,0.6885,283,1.0000,0.9193,0.7123,0.4746,0.6589,0.0109,10.98 seg
37,0.6810,273,1.0000,0.9044,0.7114,0.4658,0.6586,0.0110,10.97 seg
38,0.6825,273,1.0000,0.9104,0.7131,0.4531,0.6585,0.0107,10.62 seg
39,0.6838,284,1.0000,0.9103,0.7200,0.4729,0.6580,0.0104,10.76 seg
40,0.6826,291,0.9997,0.9154,0.7103,0.4625,0.6576,0.0102,10.81 seg
41,0.6826,274,1.0000,0.9076,0.7128,0.4660,0.6576,0.0104,10.93 seg
42,0.6834,268,1.0000,0.9137,0.7136,0.4396,0.6570,0.0108,15.24 seg
43,0.6850,286,0.9996,0.9172,0.7168,0.4605,0.6574,0.0107,11.06 seg
44,0.6827,291,1.0000,0.9101,0.7127,0.4813,0.6576,0.0109,11.02 seg
45,0.6836,289,1.0000,0.9169,0.7159,0.4569,0.6576,0.0109,10.94 seg
46,0.6872,296,1.0000,0.9205,0.7205,0.4743,0.6570,0.0108,10.93 seg
47,0.6793,272,0.9996,0.9080,0.7114,0.4401,0.6572,0.0108,10.79 seg
48,0.6795,284,1.0000,0.9062,0.7221,0.4577,0.6567,0.0106,10.88 seg
49,0.6804,282,1.0000,0.9087,0.7079,0.4609,0.6571,0.0102,10.82 seg
50,0.6837,279,1.0000,0.9127,0.7081,0.4641,0.6574,0.0101,10.86 seg
