Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6808,281,1.0000,0.9082,0.7142,0.4734,0.6567,0.0113,21.16 seg
2,0.6867,259,1.0000,0.9085,0.7114,0.4812,0.6643,0.0077,21.86 seg
3,0.6867,259,1.0000,0.9085,0.7114,0.4812,0.6684,0.0062,22.12 seg
4,0.6867,259,1.0000,0.9085,0.7114,0.4812,0.6711,0.0053,24.06 seg
5,0.6893,263,1.0000,0.9163,0.7160,0.4725,0.6734,0.0048,21.90 seg
6,0.6893,263,1.0000,0.9163,0.7160,0.4725,0.6749,0.0045,21.70 seg
7,0.6893,263,1.0000,0.9163,0.7160,0.4725,0.6762,0.0042,21.92 seg
8,0.6896,265,1.0000,0.9214,0.7199,0.4563,0.6772,0.0041,21.96 seg
9,0.6941,247,1.0000,0.9155,0.7090,0.4888,0.6783,0.0041,24.51 seg
10,0.6941,247,1.0000,0.9155,0.7090,0.4888,0.6792,0.0040,22.34 seg
11,0.6941,247,1.0000,0.9155,0.7090,0.4888,0.6800,0.0038,21.95 seg
12,0.6963,253,1.0000,0.9228,0.7147,0.4815,0.6807,0.0039,22.47 seg
13,0.6963,253,1.0000,0.9228,0.7147,0.4815,0.6816,0.0036,22.30 seg
14,0.6963,253,1.0000,0.9228,0.7147,0.4815,0.6822,0.0035,24.99 seg
15,0.6968,264,1.0000,0.9207,0.7113,0.5108,0.6828,0.0035,22.46 seg
16,0.6968,264,1.0000,0.9207,0.7113,0.5108,0.6836,0.0034,22.89 seg
17,0.6968,264,1.0000,0.9207,0.7113,0.5108,0.6841,0.0034,22.70 seg
18,0.6968,264,1.0000,0.9207,0.7113,0.5108,0.6846,0.0033,22.24 seg
19,0.6968,264,1.0000,0.9207,0.7113,0.5108,0.6850,0.0033,22.76 seg
20,0.6968,264,1.0000,0.9207,0.7113,0.5108,0.6856,0.0033,24.97 seg
21,0.6968,264,1.0000,0.9207,0.7113,0.5108,0.6861,0.0033,22.39 seg
22,0.6984,238,1.0000,0.9177,0.7131,0.4938,0.6867,0.0035,22.91 seg
23,0.6987,251,1.0000,0.9224,0.7133,0.4978,0.6874,0.0035,22.81 seg
24,0.6987,251,1.0000,0.9224,0.7133,0.4978,0.6879,0.0035,22.75 seg
25,0.7045,252,1.0000,0.9307,0.7198,0.5031,0.6886,0.0036,25.72 seg
26,0.7045,252,1.0000,0.9307,0.7198,0.5031,0.6891,0.0036,22.25 seg
27,0.7045,252,1.0000,0.9307,0.7198,0.5031,0.6897,0.0034,23.20 seg
28,0.7045,252,1.0000,0.9307,0.7198,0.5031,0.6904,0.0034,22.19 seg
29,0.7045,252,1.0000,0.9307,0.7198,0.5031,0.6910,0.0034,22.18 seg
30,0.7045,252,1.0000,0.9307,0.7198,0.5031,0.6916,0.0033,22.57 seg
31,0.7045,252,1.0000,0.9307,0.7198,0.5031,0.6921,0.0032,25.33 seg
32,0.7045,252,1.0000,0.9307,0.7198,0.5031,0.6927,0.0032,22.16 seg
33,0.7052,238,1.0000,0.9252,0.7145,0.5110,0.6934,0.0033,22.84 seg
34,0.7052,238,1.0000,0.9252,0.7145,0.5110,0.6940,0.0032,22.51 seg
35,0.7052,238,1.0000,0.9252,0.7145,0.5110,0.6945,0.0031,22.67 seg
36,0.7052,238,1.0000,0.9252,0.7145,0.5110,0.6950,0.0031,22.37 seg
37,0.7059,228,1.0000,0.9168,0.7252,0.5249,0.6955,0.0032,25.15 seg
38,0.7071,227,1.0000,0.9260,0.7128,0.5058,0.6961,0.0031,22.83 seg
39,0.7087,213,1.0000,0.9168,0.7178,0.5267,0.6965,0.0032,22.23 seg
40,0.7087,213,1.0000,0.9168,0.7178,0.5267,0.6970,0.0033,22.60 seg
41,0.7115,211,1.0000,0.9271,0.7180,0.5039,0.6976,0.0033,22.54 seg
42,0.7115,211,1.0000,0.9271,0.7180,0.5039,0.6983,0.0034,25.76 seg
43,0.7115,211,1.0000,0.9271,0.7180,0.5039,0.6989,0.0033,22.71 seg
44,0.7115,211,1.0000,0.9271,0.7180,0.5039,0.6994,0.0033,23.18 seg
45,0.7115,211,1.0000,0.9271,0.7180,0.5039,0.7000,0.0033,23.53 seg
46,0.7115,211,1.0000,0.9271,0.7180,0.5039,0.7006,0.0033,22.75 seg
47,0.7115,211,1.0000,0.9271,0.7180,0.5039,0.7010,0.0033,21.46 seg
48,0.7115,211,1.0000,0.9271,0.7180,0.5039,0.7016,0.0032,25.30 seg
49,0.7120,210,1.0000,0.9221,0.7172,0.5248,0.7021,0.0032,22.72 seg
50,0.7120,210,1.0000,0.9221,0.7172,0.5248,0.7025,0.0031,23.15 seg
