Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6820,265,1.0000,0.9072,0.7006,0.4606,0.6587,0.0101,12.69 seg
2,0.6834,270,1.0000,0.9005,0.7127,0.4937,0.6703,0.0047,13.08 seg
3,0.6908,271,1.0000,0.9175,0.6985,0.4911,0.6754,0.0039,13.14 seg
4,0.6935,252,1.0000,0.9181,0.7072,0.4751,0.6799,0.0038,14.54 seg
5,0.6941,254,1.0000,0.9171,0.7025,0.4886,0.6843,0.0032,13.07 seg
6,0.6978,251,1.0000,0.9246,0.7097,0.4768,0.6881,0.0029,12.98 seg
7,0.7021,255,1.0000,0.9305,0.6993,0.4964,0.6918,0.0029,13.31 seg
8,0.7050,253,1.0000,0.9345,0.7012,0.4966,0.6954,0.0027,14.89 seg
9,0.7068,255,0.9994,0.9362,0.7004,0.5058,0.6993,0.0024,13.36 seg
10,0.7091,251,0.9989,0.9415,0.6985,0.4981,0.7028,0.0021,12.89 seg
11,0.7126,252,0.9990,0.9442,0.7030,0.5103,0.7058,0.0018,13.15 seg
12,0.7129,245,0.9992,0.9451,0.7002,0.5002,0.7077,0.0016,12.94 seg
13,0.7153,248,0.9989,0.9493,0.7018,0.5045,0.7097,0.0018,14.69 seg
14,0.7180,235,0.9993,0.9486,0.7031,0.5053,0.7116,0.0014,13.39 seg
15,0.7188,243,0.9992,0.9532,0.6993,0.5081,0.7131,0.0014,12.62 seg
16,0.7211,244,0.9982,0.9552,0.7042,0.5145,0.7145,0.0016,13.55 seg
17,0.7211,244,0.9982,0.9552,0.7042,0.5145,0.7163,0.0014,12.83 seg
18,0.7223,240,0.9983,0.9578,0.7025,0.5084,0.7180,0.0014,14.61 seg
19,0.7236,233,0.9986,0.9593,0.7050,0.5000,0.7198,0.0012,13.58 seg
20,0.7253,231,0.9986,0.9602,0.6994,0.5086,0.7212,0.0009,13.22 seg
21,0.7266,235,0.9986,0.9649,0.7019,0.5042,0.7225,0.0010,12.71 seg
22,0.7270,234,0.9986,0.9646,0.7012,0.5068,0.7244,0.0009,12.48 seg
23,0.7277,231,0.9981,0.9647,0.7023,0.5065,0.7257,0.0005,12.47 seg
24,0.7287,233,0.9981,0.9668,0.7023,0.5082,0.7264,0.0006,14.78 seg
25,0.7292,233,0.9981,0.9679,0.7032,0.5072,0.7276,0.0006,12.97 seg
26,0.7292,233,0.9981,0.9681,0.7031,0.5069,0.7288,0.0003,12.79 seg
27,0.7291,234,0.9979,0.9684,0.7028,0.5069,0.7289,0.0001,13.06 seg
28,0.7291,234,0.9979,0.9684,0.7028,0.5069,0.7289,0.0001,13.03 seg
29,0.7290,235,0.9976,0.9684,0.7028,0.5076,0.7290,0.0000,12.76 seg
30,0.7290,235,0.9976,0.9684,0.7028,0.5076,0.7290,0.0000,14.61 seg
31,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.80 seg
32,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.97 seg
33,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.71 seg
34,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.77 seg
35,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,13.11 seg
36,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.73 seg
37,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,15.12 seg
38,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.92 seg
39,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,13.02 seg
40,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.91 seg
41,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.36 seg
42,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,13.27 seg
43,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.68 seg
44,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,13.00 seg
45,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,14.61 seg
46,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.62 seg
47,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.73 seg
48,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,13.24 seg
49,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.88 seg
50,0.7243,246,0.9954,0.9646,0.7036,0.5068,0.7243,0.0000,12.71 seg
