Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6861,278,1.0000,0.9107,0.7128,0.4683,0.6622,0.0103,21.46 seg
2,0.6864,264,1.0000,0.9110,0.7100,0.4523,0.6666,0.0090,21.68 seg
3,0.6905,283,1.0000,0.9185,0.7195,0.4709,0.6700,0.0079,21.45 seg
4,0.6905,283,1.0000,0.9185,0.7195,0.4709,0.6722,0.0070,22.78 seg
5,0.6932,274,1.0000,0.9207,0.7186,0.4696,0.6734,0.0072,21.42 seg
6,0.6950,266,1.0000,0.9211,0.7154,0.4716,0.6754,0.0069,21.60 seg
7,0.6950,266,1.0000,0.9211,0.7154,0.4716,0.6764,0.0064,21.12 seg
8,0.6950,266,1.0000,0.9211,0.7154,0.4716,0.6772,0.0063,21.58 seg
9,0.6961,256,1.0000,0.9218,0.7047,0.4694,0.6782,0.0064,23.89 seg
10,0.6961,256,1.0000,0.9218,0.7047,0.4694,0.6791,0.0061,20.83 seg
11,0.6961,256,1.0000,0.9218,0.7047,0.4694,0.6792,0.0062,21.14 seg
12,0.6968,248,1.0000,0.9224,0.7027,0.4631,0.6802,0.0063,21.20 seg
13,0.6968,248,1.0000,0.9224,0.7027,0.4631,0.6806,0.0063,20.34 seg
14,0.6968,248,1.0000,0.9224,0.7027,0.4631,0.6818,0.0064,21.14 seg
15,0.6972,253,1.0000,0.9223,0.7139,0.4653,0.6828,0.0064,24.76 seg
16,0.7009,252,1.0000,0.9281,0.7154,0.4659,0.6837,0.0064,21.57 seg
17,0.7009,252,1.0000,0.9281,0.7154,0.4659,0.6846,0.0061,21.05 seg
18,0.7009,252,1.0000,0.9281,0.7154,0.4659,0.6864,0.0059,21.18 seg
19,0.7030,240,1.0000,0.9225,0.7134,0.4861,0.6879,0.0058,21.90 seg
20,0.7030,240,1.0000,0.9225,0.7134,0.4861,0.6886,0.0059,20.69 seg
21,0.7030,240,1.0000,0.9225,0.7134,0.4861,0.6893,0.0057,25.15 seg
22,0.7052,249,1.0000,0.9310,0.7164,0.4795,0.6904,0.0057,21.43 seg
23,0.7052,249,1.0000,0.9310,0.7164,0.4795,0.6916,0.0055,22.00 seg
24,0.7058,243,1.0000,0.9293,0.7188,0.4797,0.6931,0.0051,21.98 seg
25,0.7058,243,1.0000,0.9293,0.7188,0.4797,0.6937,0.0053,21.69 seg
26,0.7063,240,1.0000,0.9283,0.7087,0.4895,0.6949,0.0051,21.46 seg
27,0.7063,240,1.0000,0.9283,0.7087,0.4895,0.6961,0.0045,21.47 seg
28,0.7087,249,1.0000,0.9365,0.7166,0.4827,0.6967,0.0046,25.47 seg
29,0.7089,234,1.0000,0.9345,0.7144,0.4724,0.6978,0.0046,21.13 seg
30,0.7092,239,1.0000,0.9330,0.7153,0.4857,0.6986,0.0049,21.64 seg
31,0.7095,240,1.0000,0.9339,0.7194,0.4831,0.6996,0.0044,21.19 seg
32,0.7098,234,1.0000,0.9310,0.7151,0.4904,0.7003,0.0042,21.05 seg
33,0.7104,240,1.0000,0.9346,0.7168,0.4886,0.7013,0.0041,21.06 seg
34,0.7124,235,0.9997,0.9348,0.7209,0.4919,0.7019,0.0041,21.50 seg
35,0.7124,235,0.9997,0.9348,0.7209,0.4919,0.7025,0.0041,21.40 seg
36,0.7124,235,0.9997,0.9348,0.7209,0.4919,0.7032,0.0038,25.18 seg
37,0.7124,235,0.9997,0.9348,0.7209,0.4919,0.7035,0.0038,20.85 seg
38,0.7124,236,1.0000,0.9344,0.7198,0.4952,0.7042,0.0036,21.43 seg
39,0.7133,239,0.9997,0.9367,0.7202,0.4967,0.7044,0.0035,21.04 seg
40,0.7133,239,0.9997,0.9367,0.7202,0.4967,0.7048,0.0034,21.58 seg
41,0.7138,233,1.0000,0.9375,0.7187,0.4894,0.7054,0.0036,21.56 seg
42,0.7138,233,1.0000,0.9375,0.7187,0.4894,0.7062,0.0035,21.58 seg
43,0.7138,233,1.0000,0.9375,0.7187,0.4894,0.7068,0.0031,21.30 seg
44,0.7137,224,1.0000,0.9337,0.7178,0.4914,0.7073,0.0031,21.78 seg
45,0.7151,240,0.9997,0.9392,0.7196,0.5014,0.7076,0.0030,26.49 seg
46,0.7158,237,0.9995,0.9369,0.7240,0.5075,0.7081,0.0032,21.41 seg
47,0.7158,237,0.9995,0.9369,0.7240,0.5075,0.7084,0.0029,21.06 seg
48,0.7160,241,0.9992,0.9419,0.7206,0.4981,0.7092,0.0032,21.03 seg
49,0.7169,232,0.9992,0.9389,0.7217,0.5023,0.7098,0.0028,21.57 seg
50,0.7169,232,0.9992,0.9389,0.7217,0.5023,0.7101,0.0026,21.54 seg
