Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6800,265,1.0000,0.9043,0.7117,0.4479,0.6596,0.0104,10.49 seg
2,0.6818,307,1.0000,0.9112,0.7229,0.4859,0.6649,0.0084,13.22 seg
3,0.6844,276,1.0000,0.9108,0.7089,0.4706,0.6667,0.0071,10.91 seg
4,0.6840,278,1.0000,0.9140,0.7021,0.4633,0.6682,0.0074,10.75 seg
5,0.6859,261,1.0000,0.9077,0.7099,0.4702,0.6692,0.0071,11.12 seg
6,0.6874,250,1.0000,0.9055,0.7119,0.4713,0.6707,0.0071,10.93 seg
7,0.6882,258,1.0000,0.9079,0.7046,0.4840,0.6715,0.0069,10.74 seg
8,0.6888,273,1.0000,0.9204,0.7166,0.4553,0.6724,0.0072,10.95 seg
9,0.6893,272,1.0000,0.9138,0.7175,0.4811,0.6735,0.0067,11.01 seg
10,0.6909,244,1.0000,0.9093,0.7143,0.4705,0.6736,0.0071,13.66 seg
11,0.6918,246,1.0000,0.9104,0.7173,0.4734,0.6746,0.0068,10.74 seg
12,0.6935,254,1.0000,0.9139,0.7096,0.4885,0.6757,0.0069,10.80 seg
13,0.6909,258,1.0000,0.9124,0.7136,0.4793,0.6764,0.0068,10.78 seg
14,0.6899,256,1.0000,0.9074,0.7124,0.4894,0.6774,0.0065,10.65 seg
15,0.6923,258,1.0000,0.9170,0.7154,0.4708,0.6784,0.0064,10.69 seg
16,0.6945,254,1.0000,0.9171,0.7146,0.4800,0.6794,0.0064,10.83 seg
17,0.6975,253,1.0000,0.9219,0.7155,0.4806,0.6798,0.0065,10.37 seg
18,0.6967,239,1.0000,0.9116,0.7145,0.4940,0.6811,0.0064,10.58 seg
19,0.6956,255,1.0000,0.9192,0.7142,0.4811,0.6809,0.0069,10.83 seg
20,0.7001,231,1.0000,0.9165,0.7192,0.4844,0.6819,0.0062,10.76 seg
21,0.6981,239,1.0000,0.9156,0.7170,0.4865,0.6826,0.0065,13.84 seg
22,0.6996,238,1.0000,0.9154,0.7155,0.4969,0.6835,0.0062,10.50 seg
23,0.7000,250,1.0000,0.9196,0.7185,0.4990,0.6835,0.0069,10.62 seg
24,0.7011,257,1.0000,0.9222,0.7123,0.5110,0.6850,0.0064,10.98 seg
25,0.7011,246,1.0000,0.9229,0.7142,0.4919,0.6854,0.0067,10.93 seg
26,0.7015,251,1.0000,0.9268,0.6995,0.4970,0.6860,0.0064,10.94 seg
27,0.7023,220,1.0000,0.9167,0.7128,0.4870,0.6868,0.0059,10.77 seg
28,0.7013,241,1.0000,0.9189,0.7210,0.4961,0.6876,0.0061,10.43 seg
29,0.7026,226,1.0000,0.9160,0.7227,0.4937,0.6882,0.0058,11.15 seg
30,0.7044,259,1.0000,0.9316,0.7042,0.5065,0.6888,0.0063,11.02 seg
31,0.7064,239,1.0000,0.9233,0.7172,0.5137,0.6899,0.0058,10.79 seg
32,0.7053,239,1.0000,0.9212,0.7169,0.5148,0.6906,0.0058,10.86 seg
33,0.7072,240,1.0000,0.9268,0.7187,0.5069,0.6913,0.0060,14.42 seg
34,0.7063,238,1.0000,0.9234,0.7180,0.5110,0.6917,0.0062,10.78 seg
35,0.7047,238,1.0000,0.9241,0.7137,0.5004,0.6925,0.0058,10.93 seg
36,0.7074,238,1.0000,0.9260,0.7222,0.5058,0.6932,0.0060,10.71 seg
37,0.7089,225,1.0000,0.9246,0.7188,0.5052,0.6938,0.0057,11.07 seg
38,0.7084,219,1.0000,0.9208,0.7216,0.5055,0.6943,0.0057,10.83 seg
39,0.7094,222,1.0000,0.9228,0.7170,0.5120,0.6953,0.0057,11.11 seg
40,0.7092,226,0.9997,0.9255,0.7161,0.5072,0.6962,0.0054,10.59 seg
41,0.7094,221,0.9997,0.9271,0.7184,0.4941,0.6970,0.0053,10.81 seg
42,0.7101,232,0.9997,0.9286,0.7210,0.5073,0.6979,0.0052,10.61 seg
43,0.7105,220,0.9997,0.9269,0.7107,0.5060,0.6984,0.0050,11.44 seg
44,0.7121,229,0.9997,0.9314,0.7195,0.5071,0.6995,0.0051,11.08 seg
45,0.7145,219,0.9993,0.9295,0.7200,0.5156,0.7004,0.0049,11.05 seg
46,0.7145,220,0.9993,0.9298,0.7199,0.5163,0.7012,0.0050,10.99 seg
47,0.7132,238,0.9997,0.9338,0.7179,0.5188,0.7025,0.0047,11.07 seg
48,0.7134,227,0.9997,0.9298,0.7245,0.5152,0.7024,0.0049,11.03 seg
49,0.7130,216,1.0000,0.9218,0.7210,0.5285,0.7032,0.0045,15.36 seg
50,0.7140,215,0.9997,0.9298,0.7192,0.5058,0.7034,0.0048,10.77 seg
