Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6878,275,1.0000,0.9163,0.7093,0.4678,0.6603,0.0110,10.99 seg
2,0.6876,275,1.0000,0.9147,0.7117,0.4707,0.6644,0.0092,10.62 seg
3,0.6883,281,1.0000,0.9117,0.7103,0.4956,0.6670,0.0081,11.04 seg
4,0.6847,281,1.0000,0.9095,0.7176,0.4745,0.6686,0.0071,13.38 seg
5,0.6953,259,1.0000,0.9191,0.7073,0.4872,0.6697,0.0076,11.03 seg
6,0.6943,260,1.0000,0.9171,0.7075,0.4890,0.6706,0.0074,11.13 seg
7,0.6929,249,1.0000,0.9109,0.7079,0.4869,0.6725,0.0073,10.84 seg
8,0.6933,249,1.0000,0.9111,0.7092,0.4873,0.6742,0.0068,10.50 seg
9,0.6933,247,1.0000,0.9102,0.7079,0.4893,0.6754,0.0066,10.69 seg
10,0.6933,247,1.0000,0.9102,0.7079,0.4893,0.6758,0.0071,10.34 seg
11,0.6932,262,1.0000,0.9120,0.7151,0.4976,0.6772,0.0065,10.22 seg
12,0.6946,257,1.0000,0.9163,0.7156,0.4843,0.6782,0.0067,10.82 seg
13,0.6977,257,1.0000,0.9154,0.7219,0.5043,0.6792,0.0065,10.75 seg
14,0.6968,269,1.0000,0.9227,0.7167,0.4908,0.6802,0.0064,13.39 seg
15,0.6964,255,1.0000,0.9211,0.7156,0.4757,0.6810,0.0068,11.06 seg
16,0.7006,245,1.0000,0.9227,0.7154,0.4844,0.6824,0.0063,10.74 seg
17,0.7018,240,1.0000,0.9176,0.7249,0.4978,0.6824,0.0063,10.63 seg
18,0.7033,256,1.0000,0.9265,0.7200,0.5000,0.6834,0.0060,10.51 seg
19,0.7021,251,1.0000,0.9236,0.7170,0.4979,0.6847,0.0058,10.56 seg
20,0.7044,250,1.0000,0.9279,0.7121,0.4996,0.6859,0.0058,10.65 seg
21,0.7009,246,1.0000,0.9230,0.7131,0.4878,0.6872,0.0054,10.64 seg
22,0.7029,248,1.0000,0.9219,0.7175,0.5055,0.6882,0.0053,10.51 seg
23,0.7027,237,1.0000,0.9225,0.7169,0.4870,0.6891,0.0053,10.70 seg
24,0.7053,252,1.0000,0.9274,0.7187,0.5060,0.6906,0.0053,10.93 seg
25,0.7069,237,1.0000,0.9296,0.7160,0.4896,0.6917,0.0053,10.69 seg
26,0.7045,242,1.0000,0.9269,0.7071,0.4962,0.6922,0.0053,13.93 seg
27,0.7056,244,1.0000,0.9275,0.7196,0.4960,0.6935,0.0051,10.70 seg
28,0.7068,234,1.0000,0.9284,0.7156,0.4889,0.6941,0.0052,10.86 seg
29,0.7066,246,1.0000,0.9282,0.7183,0.5033,0.6947,0.0054,10.60 seg
30,0.7060,256,1.0000,0.9278,0.7247,0.5105,0.6958,0.0045,10.40 seg
31,0.7093,237,1.0000,0.9259,0.7231,0.5139,0.6968,0.0045,10.95 seg
32,0.7083,246,1.0000,0.9241,0.7272,0.5236,0.6976,0.0047,10.97 seg
33,0.7093,233,1.0000,0.9249,0.7258,0.5106,0.6987,0.0047,10.82 seg
34,0.7116,235,1.0000,0.9276,0.7268,0.5182,0.6996,0.0042,10.75 seg
35,0.7121,239,0.9997,0.9301,0.7285,0.5166,0.6998,0.0046,10.64 seg
36,0.7115,237,0.9997,0.9282,0.7268,0.5181,0.7002,0.0048,10.52 seg
37,0.7115,237,0.9997,0.9282,0.7268,0.5181,0.7013,0.0045,10.40 seg
38,0.7136,233,0.9997,0.9307,0.7318,0.5140,0.7020,0.0045,10.76 seg
39,0.7128,242,1.0000,0.9403,0.7264,0.4896,0.7028,0.0041,10.69 seg
40,0.7136,233,0.9997,0.9307,0.7318,0.5140,0.7033,0.0040,14.82 seg
41,0.7129,237,1.0000,0.9366,0.7219,0.4993,0.7042,0.0038,10.76 seg
42,0.7147,234,1.0000,0.9355,0.7260,0.5092,0.7048,0.0038,10.84 seg
43,0.7159,231,0.9997,0.9438,0.7179,0.4877,0.7050,0.0041,11.12 seg
44,0.7147,235,0.9994,0.9324,0.7357,0.5155,0.7059,0.0040,10.62 seg
45,0.7165,229,0.9997,0.9385,0.7247,0.5036,0.7067,0.0039,10.77 seg
46,0.7192,229,0.9997,0.9414,0.7222,0.5128,0.7074,0.0036,11.17 seg
47,0.7187,231,1.0000,0.9434,0.7240,0.5035,0.7080,0.0038,10.72 seg
48,0.7167,230,1.0000,0.9398,0.7262,0.5007,0.7088,0.0036,11.00 seg
49,0.7173,234,1.0000,0.9413,0.7217,0.5074,0.7099,0.0033,10.90 seg
50,0.7190,219,0.9994,0.9371,0.7230,0.5134,0.7106,0.0031,10.69 seg
