Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6832,254,1.0000,0.9051,0.7094,0.4588,0.6582,0.0109,21.39 seg
2,0.6832,254,1.0000,0.9051,0.7094,0.4588,0.6645,0.0081,24.46 seg
3,0.6908,263,1.0000,0.9246,0.7101,0.4501,0.6681,0.0068,22.25 seg
4,0.6908,263,1.0000,0.9246,0.7101,0.4501,0.6705,0.0058,22.33 seg
5,0.6917,264,1.0000,0.9280,0.7041,0.4496,0.6725,0.0054,21.96 seg
6,0.6917,264,1.0000,0.9280,0.7041,0.4496,0.6740,0.0051,22.07 seg
7,0.6917,264,1.0000,0.9280,0.7041,0.4496,0.6754,0.0047,24.08 seg
8,0.6917,264,1.0000,0.9280,0.7041,0.4496,0.6766,0.0045,22.56 seg
9,0.6917,264,1.0000,0.9280,0.7041,0.4496,0.6775,0.0043,22.72 seg
10,0.6917,264,1.0000,0.9280,0.7041,0.4496,0.6782,0.0042,22.86 seg
11,0.6917,264,1.0000,0.9280,0.7041,0.4496,0.6791,0.0041,22.36 seg
12,0.6917,264,1.0000,0.9280,0.7041,0.4496,0.6797,0.0039,24.80 seg
13,0.6917,264,1.0000,0.9280,0.7041,0.4496,0.6804,0.0038,22.66 seg
14,0.6917,264,1.0000,0.9280,0.7041,0.4496,0.6810,0.0037,22.67 seg
15,0.6950,264,1.0000,0.9177,0.7108,0.5047,0.6816,0.0038,22.39 seg
16,0.6950,264,1.0000,0.9177,0.7108,0.5047,0.6823,0.0039,21.88 seg
17,0.6950,264,1.0000,0.9177,0.7108,0.5047,0.6827,0.0039,25.08 seg
18,0.6950,264,1.0000,0.9177,0.7108,0.5047,0.6833,0.0038,22.77 seg
19,0.6950,264,1.0000,0.9177,0.7108,0.5047,0.6837,0.0038,21.86 seg
20,0.6950,264,1.0000,0.9177,0.7108,0.5047,0.6843,0.0036,22.26 seg
21,0.6956,239,1.0000,0.9137,0.7144,0.4853,0.6846,0.0036,22.69 seg
22,0.6956,239,1.0000,0.9137,0.7144,0.4853,0.6850,0.0035,22.92 seg
23,0.6978,246,1.0000,0.9233,0.7103,0.4775,0.6855,0.0034,26.09 seg
24,0.6978,246,1.0000,0.9233,0.7103,0.4775,0.6859,0.0034,23.40 seg
25,0.6978,246,1.0000,0.9233,0.7103,0.4775,0.6864,0.0034,22.69 seg
26,0.6978,246,1.0000,0.9233,0.7103,0.4775,0.6867,0.0034,22.59 seg
27,0.6978,246,1.0000,0.9233,0.7103,0.4775,0.6871,0.0034,22.73 seg
28,0.6978,246,1.0000,0.9233,0.7103,0.4775,0.6876,0.0034,24.12 seg
29,0.6992,235,1.0000,0.9192,0.7103,0.4858,0.6881,0.0033,22.95 seg
30,0.6992,235,1.0000,0.9192,0.7103,0.4858,0.6885,0.0032,23.11 seg
31,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6889,0.0032,23.00 seg
32,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6891,0.0032,23.12 seg
33,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6895,0.0032,22.61 seg
34,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6899,0.0033,25.73 seg
35,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6902,0.0033,22.57 seg
36,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6904,0.0033,22.96 seg
37,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6907,0.0033,23.03 seg
38,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6911,0.0033,22.98 seg
39,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6914,0.0034,22.27 seg
40,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6917,0.0033,25.06 seg
41,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6921,0.0032,22.50 seg
42,0.7029,230,1.0000,0.9215,0.7109,0.4951,0.6925,0.0032,23.20 seg
43,0.7044,223,1.0000,0.9228,0.7097,0.4912,0.6929,0.0033,22.88 seg
44,0.7044,223,1.0000,0.9228,0.7097,0.4912,0.6932,0.0032,22.82 seg
45,0.7044,223,1.0000,0.9228,0.7097,0.4912,0.6935,0.0032,22.66 seg
46,0.7044,223,1.0000,0.9228,0.7097,0.4912,0.6938,0.0032,25.50 seg
47,0.7044,223,1.0000,0.9228,0.7097,0.4912,0.6942,0.0032,23.30 seg
48,0.7044,223,1.0000,0.9228,0.7097,0.4912,0.6944,0.0031,23.05 seg
49,0.7044,223,1.0000,0.9228,0.7097,0.4912,0.6947,0.0031,23.32 seg
50,0.7068,238,1.0000,0.9295,0.7091,0.5039,0.6951,0.0031,23.18 seg
