Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6909,275,1.0000,0.9223,0.7169,0.4603,0.6598,0.0110,10.58 seg
2,0.6903,248,1.0000,0.9071,0.7068,0.4809,0.6685,0.0084,10.85 seg
3,0.6942,259,1.0000,0.9190,0.7184,0.4713,0.6721,0.0088,11.05 seg
4,0.6938,256,1.0000,0.9103,0.7219,0.4935,0.6756,0.0078,10.92 seg
5,0.6949,257,1.0000,0.9173,0.7202,0.4779,0.6764,0.0080,11.14 seg
6,0.7003,246,1.0000,0.9217,0.7019,0.4952,0.6782,0.0081,13.22 seg
7,0.6995,249,1.0000,0.9219,0.7160,0.4834,0.6796,0.0081,10.57 seg
8,0.7005,228,1.0000,0.9138,0.7083,0.4961,0.6821,0.0078,11.31 seg
9,0.7028,233,1.0000,0.9195,0.7027,0.5013,0.6841,0.0082,11.29 seg
10,0.7069,241,1.0000,0.9226,0.7202,0.5159,0.6869,0.0083,11.19 seg
11,0.7083,223,1.0000,0.9167,0.7134,0.5269,0.6895,0.0077,11.01 seg
12,0.7098,217,1.0000,0.9169,0.7218,0.5227,0.6922,0.0074,11.11 seg
13,0.7104,211,1.0000,0.9214,0.7195,0.5032,0.6950,0.0066,11.11 seg
14,0.7132,217,1.0000,0.9259,0.7131,0.5179,0.6973,0.0064,13.59 seg
15,0.7175,206,1.0000,0.9279,0.7204,0.5188,0.7000,0.0062,11.29 seg
16,0.7175,215,1.0000,0.9284,0.7126,0.5348,0.7015,0.0068,10.99 seg
17,0.7199,215,1.0000,0.9317,0.7277,0.5284,0.7042,0.0066,11.34 seg
18,0.7203,202,1.0000,0.9298,0.7150,0.5286,0.7059,0.0060,11.58 seg
19,0.7286,201,1.0000,0.9404,0.7257,0.5370,0.7079,0.0064,10.81 seg
20,0.7239,189,1.0000,0.9300,0.7240,0.5283,0.7105,0.0057,10.79 seg
21,0.7260,204,1.0000,0.9349,0.7233,0.5451,0.7118,0.0059,11.22 seg
22,0.7284,190,0.9997,0.9346,0.7182,0.5464,0.7135,0.0058,11.30 seg
23,0.7290,181,1.0000,0.9359,0.7234,0.5297,0.7154,0.0057,11.02 seg
24,0.7307,198,1.0000,0.9403,0.7248,0.5473,0.7168,0.0054,11.24 seg
25,0.7315,183,1.0000,0.9336,0.7285,0.5543,0.7186,0.0053,11.32 seg
26,0.7341,186,1.0000,0.9410,0.7297,0.5481,0.7206,0.0052,14.76 seg
27,0.7339,184,1.0000,0.9392,0.7271,0.5515,0.7226,0.0051,11.22 seg
28,0.7359,178,1.0000,0.9355,0.7303,0.5683,0.7240,0.0049,11.48 seg
29,0.7387,177,1.0000,0.9455,0.7250,0.5525,0.7253,0.0051,11.37 seg
30,0.7383,174,1.0000,0.9429,0.7284,0.5530,0.7270,0.0048,10.81 seg
31,0.7379,178,1.0000,0.9395,0.7319,0.5662,0.7279,0.0048,11.03 seg
32,0.7429,168,1.0000,0.9464,0.7259,0.5639,0.7295,0.0045,11.17 seg
33,0.7409,166,1.0000,0.9431,0.7250,0.5608,0.7302,0.0048,10.96 seg
34,0.7453,158,1.0000,0.9463,0.7285,0.5653,0.7321,0.0044,11.36 seg
35,0.7432,168,1.0000,0.9454,0.7293,0.5678,0.7333,0.0041,11.17 seg
36,0.7443,160,1.0000,0.9420,0.7337,0.5738,0.7345,0.0041,11.28 seg
37,0.7465,159,1.0000,0.9488,0.7301,0.5645,0.7360,0.0040,11.17 seg
38,0.7467,152,1.0000,0.9445,0.7340,0.5689,0.7373,0.0039,10.97 seg
39,0.7483,159,1.0000,0.9473,0.7289,0.5825,0.7390,0.0037,15.19 seg
40,0.7479,155,1.0000,0.9466,0.7302,0.5758,0.7400,0.0036,11.09 seg
41,0.7493,162,1.0000,0.9530,0.7267,0.5738,0.7406,0.0036,11.30 seg
42,0.7510,162,1.0000,0.9544,0.7324,0.5766,0.7418,0.0034,11.48 seg
43,0.7521,164,1.0000,0.9607,0.7236,0.5693,0.7429,0.0033,11.63 seg
44,0.7518,161,1.0000,0.9527,0.7367,0.5834,0.7441,0.0034,11.42 seg
45,0.7530,148,1.0000,0.9523,0.7377,0.5746,0.7450,0.0033,11.41 seg
46,0.7544,153,1.0000,0.9534,0.7351,0.5882,0.7464,0.0029,11.61 seg
47,0.7565,156,1.0000,0.9599,0.7328,0.5843,0.7475,0.0029,11.45 seg
48,0.7553,157,1.0000,0.9576,0.7353,0.5841,0.7489,0.0028,11.26 seg
49,0.7565,156,1.0000,0.9567,0.7384,0.5925,0.7502,0.0028,10.78 seg
50,0.7572,146,1.0000,0.9556,0.7325,0.5910,0.7511,0.0026,11.01 seg
