Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6821,297,1.0000,0.9155,0.7208,0.4638,0.6581,0.0121,21.08 seg
2,0.6855,280,1.0000,0.9145,0.7099,0.4728,0.6635,0.0087,21.31 seg
3,0.6920,271,1.0000,0.9167,0.7228,0.4875,0.6662,0.0075,23.51 seg
4,0.6920,271,1.0000,0.9167,0.7228,0.4875,0.6676,0.0078,21.00 seg
5,0.6946,264,1.0000,0.9188,0.7216,0.4878,0.6689,0.0077,21.08 seg
6,0.6950,266,1.0000,0.9219,0.7162,0.4858,0.6699,0.0081,21.09 seg
7,0.6950,266,1.0000,0.9219,0.7162,0.4858,0.6713,0.0080,21.20 seg
8,0.6950,266,1.0000,0.9219,0.7162,0.4858,0.6731,0.0070,23.95 seg
9,0.6950,266,1.0000,0.9219,0.7162,0.4858,0.6741,0.0074,21.20 seg
10,0.6950,266,1.0000,0.9219,0.7162,0.4858,0.6755,0.0068,21.44 seg
11,0.6950,266,1.0000,0.9219,0.7162,0.4858,0.6766,0.0069,21.30 seg
12,0.6955,271,1.0000,0.9221,0.7100,0.4990,0.6781,0.0066,21.06 seg
13,0.6955,271,1.0000,0.9221,0.7100,0.4990,0.6789,0.0069,21.02 seg
14,0.6975,240,1.0000,0.9148,0.7161,0.4912,0.6808,0.0064,23.84 seg
15,0.6979,271,1.0000,0.9253,0.7083,0.5042,0.6822,0.0063,21.45 seg
16,0.6997,240,1.0000,0.9193,0.7148,0.4902,0.6840,0.0058,21.37 seg
17,0.6997,235,1.0000,0.9191,0.7183,0.4817,0.6849,0.0058,21.42 seg
18,0.6997,235,1.0000,0.9191,0.7183,0.4817,0.6862,0.0056,21.49 seg
19,0.7004,241,1.0000,0.9196,0.7200,0.4918,0.6870,0.0056,21.03 seg
20,0.7041,257,1.0000,0.9317,0.7137,0.4992,0.6884,0.0053,25.10 seg
21,0.7041,257,1.0000,0.9317,0.7137,0.4992,0.6894,0.0054,21.80 seg
22,0.7041,257,1.0000,0.9317,0.7137,0.4992,0.6905,0.0051,21.54 seg
23,0.7041,257,1.0000,0.9317,0.7137,0.4992,0.6907,0.0052,20.86 seg
24,0.7061,238,0.9985,0.9281,0.7204,0.4949,0.6924,0.0048,21.74 seg
25,0.7061,238,0.9985,0.9281,0.7204,0.4949,0.6931,0.0049,21.39 seg
26,0.7061,238,0.9985,0.9281,0.7204,0.4949,0.6938,0.0049,21.48 seg
27,0.7061,238,0.9985,0.9281,0.7204,0.4949,0.6948,0.0047,25.61 seg
28,0.7084,238,0.9985,0.9325,0.7212,0.4938,0.6953,0.0048,21.85 seg
29,0.7084,238,0.9985,0.9325,0.7212,0.4938,0.6963,0.0045,21.28 seg
30,0.7084,238,0.9985,0.9325,0.7212,0.4938,0.6971,0.0045,21.40 seg
31,0.7084,238,0.9985,0.9325,0.7212,0.4938,0.6978,0.0042,21.19 seg
32,0.7084,238,0.9985,0.9325,0.7212,0.4938,0.6985,0.0040,20.96 seg
33,0.7097,228,0.9985,0.9306,0.7164,0.4983,0.6988,0.0041,21.31 seg
34,0.7106,232,0.9981,0.9332,0.7238,0.4960,0.6993,0.0040,21.34 seg
35,0.7159,227,0.9981,0.9418,0.7148,0.4991,0.6999,0.0044,25.78 seg
36,0.7159,227,0.9981,0.9418,0.7148,0.4991,0.7010,0.0043,21.15 seg
37,0.7159,227,0.9981,0.9418,0.7148,0.4991,0.7018,0.0041,21.07 seg
38,0.7159,227,0.9981,0.9418,0.7148,0.4991,0.7028,0.0044,21.44 seg
39,0.7159,227,0.9981,0.9418,0.7148,0.4991,0.7036,0.0043,21.43 seg
40,0.7160,227,0.9981,0.9418,0.7148,0.4998,0.7048,0.0041,21.48 seg
41,0.7164,227,0.9981,0.9428,0.7146,0.4987,0.7063,0.0039,21.31 seg
42,0.7167,227,0.9981,0.9433,0.7147,0.4988,0.7073,0.0038,21.21 seg
43,0.7178,227,0.9981,0.9415,0.7178,0.5102,0.7086,0.0038,21.42 seg
44,0.7182,224,0.9980,0.9421,0.7197,0.5058,0.7096,0.0034,27.01 seg
45,0.7187,224,0.9980,0.9429,0.7197,0.5058,0.7103,0.0032,21.21 seg
46,0.7197,226,0.9980,0.9463,0.7236,0.5002,0.7112,0.0030,21.47 seg
47,0.7197,226,0.9980,0.9463,0.7236,0.5002,0.7118,0.0030,21.50 seg
48,0.7210,223,0.9980,0.9491,0.7165,0.4993,0.7128,0.0030,21.09 seg
49,0.7215,224,0.9980,0.9491,0.7233,0.4995,0.7137,0.0030,21.54 seg
50,0.7224,222,0.9980,0.9504,0.7179,0.5017,0.7146,0.0027,22.04 seg
