Generacion,Fitness,Solapes,Cohesion Teoria,Equilibrio,Cohesion Practicas,Preferencias,Fitness(μ),Fitness(σ),Tiempo
1,0.6914,274,1.0000,0.9190,0.7095,0.4745,0.6608,0.0107,10.99 seg
2,0.6892,269,1.0000,0.9210,0.7164,0.4406,0.6610,0.0112,10.96 seg
3,0.6844,253,1.0000,0.8986,0.7004,0.4795,0.6605,0.0109,11.33 seg
4,0.6851,280,1.0000,0.9130,0.7014,0.4682,0.6603,0.0108,11.32 seg
5,0.6830,271,1.0000,0.9058,0.7111,0.4613,0.6604,0.0112,10.81 seg
6,0.6894,283,1.0000,0.9193,0.7113,0.4707,0.6610,0.0116,11.78 seg
7,0.6844,271,1.0000,0.9041,0.7089,0.4787,0.6605,0.0116,11.78 seg
8,0.6834,258,1.0000,0.9008,0.7084,0.4668,0.6604,0.0104,11.59 seg
9,0.6850,294,1.0000,0.9147,0.7075,0.4763,0.6604,0.0117,13.77 seg
10,0.6891,271,1.0000,0.9090,0.7315,0.4773,0.6602,0.0120,11.07 seg
11,0.6851,292,1.0000,0.9158,0.7164,0.4644,0.6608,0.0113,11.14 seg
12,0.6878,287,1.0000,0.9167,0.7211,0.4686,0.6608,0.0106,11.54 seg
13,0.6843,270,1.0000,0.9093,0.7026,0.4614,0.6602,0.0112,11.43 seg
14,0.6851,273,1.0000,0.9100,0.7088,0.4648,0.6603,0.0110,11.02 seg
15,0.6870,254,1.0000,0.9094,0.7216,0.4448,0.6610,0.0103,11.51 seg
16,0.6857,282,1.0000,0.9095,0.7111,0.4810,0.6608,0.0105,11.40 seg
17,0.6860,286,1.0000,0.9157,0.7151,0.4633,0.6606,0.0105,11.16 seg
18,0.6843,256,1.0000,0.9018,0.7079,0.4666,0.6596,0.0112,10.94 seg
19,0.6885,287,1.0000,0.9211,0.7122,0.4637,0.6596,0.0108,11.11 seg
20,0.6868,273,1.0000,0.9091,0.7145,0.4751,0.6608,0.0107,14.79 seg
21,0.6824,291,1.0000,0.9098,0.7123,0.4696,0.6606,0.0099,11.23 seg
22,0.6865,276,1.0000,0.9084,0.7167,0.4783,0.6602,0.0113,11.54 seg
23,0.6852,274,1.0000,0.9087,0.7171,0.4656,0.6603,0.0115,11.40 seg
24,0.6848,300,1.0000,0.9109,0.7199,0.4886,0.6603,0.0106,11.34 seg
25,0.6862,287,1.0000,0.9127,0.7158,0.4763,0.6611,0.0107,11.20 seg
26,0.6885,280,1.0000,0.9159,0.7168,0.4697,0.6616,0.0104,11.30 seg
27,0.6868,293,1.0000,0.9131,0.7111,0.4906,0.6613,0.0106,11.44 seg
28,0.6842,289,1.0000,0.9099,0.7011,0.4859,0.6610,0.0111,11.41 seg
29,0.6879,281,1.0000,0.9150,0.7123,0.4735,0.6610,0.0112,11.46 seg
30,0.6887,269,1.0000,0.9132,0.7083,0.4715,0.6616,0.0104,11.05 seg
31,0.6868,279,1.0000,0.9129,0.7094,0.4725,0.6606,0.0114,11.07 seg
32,0.6831,277,1.0000,0.9104,0.7008,0.4607,0.6594,0.0123,11.12 seg
33,0.6880,285,1.0000,0.9130,0.7140,0.4857,0.6600,0.0124,10.99 seg
34,0.6894,297,1.0000,0.9241,0.7107,0.4730,0.6601,0.0109,15.57 seg
35,0.6899,276,1.0000,0.9174,0.7060,0.4752,0.6605,0.0113,11.31 seg
36,0.6863,264,1.0000,0.9082,0.7109,0.4657,0.6601,0.0111,11.33 seg
37,0.6873,278,1.0000,0.9127,0.7109,0.4744,0.6609,0.0112,11.13 seg
38,0.6851,269,1.0000,0.9040,0.7188,0.4748,0.6613,0.0113,11.21 seg
39,0.6866,286,1.0000,0.9182,0.7097,0.4613,0.6605,0.0107,11.43 seg
40,0.6863,278,1.0000,0.9103,0.7148,0.4742,0.6607,0.0114,11.36 seg
41,0.6835,284,1.0000,0.9104,0.7115,0.4654,0.6605,0.0114,11.17 seg
42,0.6860,282,1.0000,0.9106,0.7104,0.4795,0.6606,0.0108,11.22 seg
43,0.6863,299,1.0000,0.9199,0.7189,0.4648,0.6607,0.0118,11.39 seg
44,0.6887,275,1.0000,0.9146,0.7042,0.4772,0.6607,0.0112,11.03 seg
45,0.6895,272,1.0000,0.9171,0.7046,0.4692,0.6597,0.0113,11.28 seg
46,0.6835,270,1.0000,0.9032,0.7212,0.4667,0.6606,0.0107,11.50 seg
47,0.6835,296,1.0000,0.9091,0.7092,0.4885,0.6595,0.0113,11.43 seg
48,0.6840,275,0.9997,0.9064,0.7159,0.4687,0.6602,0.0104,11.88 seg
49,0.6861,278,0.9997,0.9049,0.7067,0.4979,0.6605,0.0107,11.55 seg
50,0.6831,272,0.9996,0.9042,0.7259,0.4600,0.6603,0.0105,11.26 seg
