(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
100-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),20,0.7158 ( 247 0.9997 0.9545 0.7153 0.4745 ) ,5.88 min
100-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),22,0.7178 ( 249 1.0000 0.9555 0.7048 0.4969 ) ,3.08 min
100-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),19,0.7177 ( 247 1.0000 0.9577 0.7114 0.4808 ) ,5.87 min
100-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),20,0.7098 ( 256 1.0000 0.9427 0.7050 0.4956 ) ,5.90 min
100-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),13,0.7106 ( 235 1.0000 0.9347 0.7218 0.5016 ) ,3.05 min
100-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),8,0.7034 ( 266 1.0000 0.9392 0.7109 0.4775 ) ,5.90 min
100-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),40,0.7281 ( 240 0.9983 0.9642 0.7151 0.5114 ) ,6.03 min
100-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),29,0.7293 ( 225 0.9997 0.9586 0.7188 0.5151 ) ,3.16 min
100-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),26,0.7207 ( 255 0.9991 0.9615 0.7135 0.5115 ) ,5.95 min
100-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),17,0.7140 ( 271 1.0000 0.9535 0.7090 0.4963 ) ,6.00 min
100-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),14,0.7159 ( 242 0.9999 0.9486 0.7119 0.4944 ) ,2.97 min
100-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),19,0.7164 ( 257 0.9995 0.9503 0.7144 0.5124 ) ,6.02 min
100-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),11,0.7123 ( 263 0.9992 0.9471 0.7049 0.5028 ) ,5.90 min
100-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),14,0.7153 ( 243 0.9997 0.9504 0.6968 0.4944 ) ,3.07 min
100-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),12,0.7103 ( 260 0.9995 0.9411 0.7163 0.5003 ) ,6.07 min
100-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),24,0.7218 ( 234 1.0000 0.9601 0.7221 0.4919 ) ,6.06 min
100-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),33,0.7265 ( 236 0.9994 0.9668 0.7062 0.4925 ) ,3.01 min
100-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),26,0.7197 ( 260 0.9996 0.9619 0.7130 0.4993 ) ,6.08 min
100-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),40,0.7186 ( 246 0.9985 0.9557 0.7064 0.4957 ) ,6.14 min
100-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),19,0.7205 ( 242 0.9993 0.9563 0.7233 0.4684 ) ,3.02 min
100-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),20,0.7092 ( 279 0.9989 0.9511 0.7062 0.4954 ) ,5.92 min
100-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),14,0.7146 ( 244 1.0000 0.9446 0.7137 0.5059 ) ,5.99 min
100-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),15,0.7106 ( 246 1.0000 0.9424 0.7158 0.4895 ) ,2.99 min
100-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),10,0.7053 ( 255 0.9997 0.9386 0.7055 0.4828 ) ,5.83 min
100-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),28,0.7220 ( 232 0.9985 0.9574 0.6997 0.4916 ) ,6.17 min
100-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),34,0.7325 ( 227 0.9984 0.9609 0.7150 0.5319 ) ,3.22 min
100-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),26,0.7206 ( 247 0.9997 0.9534 0.7220 0.5022 ) ,5.93 min
100-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),22,0.7193 ( 244 1.0000 0.9555 0.7158 0.4870 ) ,6.07 min
100-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),13,0.7126 ( 271 0.9992 0.9513 0.7146 0.4890 ) ,3.08 min
100-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),21,0.7180 ( 247 0.9995 0.9562 0.7085 0.4928 ) ,5.90 min
100-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),10,0.7017 ( 266 1.0000 0.9361 0.7143 0.4679 ) ,5.77 min
100-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),12,0.7134 ( 242 1.0000 0.9450 0.7119 0.4898 ) ,2.99 min
100-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),11,0.7012 ( 287 0.9997 0.9457 0.7172 0.4664 ) ,5.85 min
100-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),20,0.7135 ( 243 0.9955 0.9469 0.7127 0.4782 ) ,6.00 min
100-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),25,0.7167 ( 257 0.9962 0.9569 0.7175 0.4964 ) ,3.00 min
100-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),27,0.7191 ( 274 0.9952 0.9566 0.7109 0.5226 ) ,6.03 min
100-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),12,0.7060 ( 279 0.9981 0.9463 0.7097 0.4867 ) ,5.93 min
100-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),16,0.7127 ( 249 0.9968 0.9473 0.7073 0.4805 ) ,2.95 min
100-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),15,0.7127 ( 267 0.9947 0.9487 0.7136 0.5090 ) ,6.18 min
100-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),11,0.7108 ( 267 0.9976 0.9453 0.7171 0.4819 ) ,5.95 min
100-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),13,0.7077 ( 275 0.9973 0.9458 0.7104 0.4859 ) ,3.06 min
100-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),12,0.7067 ( 279 0.9984 0.9438 0.7079 0.5027 ) ,6.06 min
100-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),25,0.7309 ( 242 0.9981 0.9629 0.7231 0.5269 ) ,6.02 min
100-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),23,0.7124 ( 275 0.9952 0.9498 0.7192 0.5045 ) ,2.98 min
100-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),22,0.7114 ( 272 0.9937 0.9554 0.7151 0.4780 ) ,6.10 min
100-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),12,0.7110 ( 277 0.9970 0.9485 0.7171 0.5067 ) ,5.99 min
100-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),15,0.7151 ( 253 0.9985 0.9512 0.7248 0.4846 ) ,2.99 min
100-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),13,0.7097 ( 274 0.9976 0.9535 0.7077 0.4891 ) ,5.94 min
100-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),5,0.7027 ( 258 1.0000 0.9363 0.7104 0.4731 ) ,5.99 min
100-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),6,0.7000 ( 271 0.9965 0.9366 0.7095 0.4730 ) ,3.01 min
100-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),11,0.7109 ( 255 0.9987 0.9430 0.7228 0.4923 ) ,5.90 min
100-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),25,0.7098 ( 277 0.9955 0.9526 0.7188 0.4858 ) ,5.93 min
100-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),26,0.7218 ( 256 0.9955 0.9568 0.7210 0.5135 ) ,3.11 min
100-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),23,0.7097 ( 289 0.9945 0.9548 0.7141 0.4875 ) ,6.15 min
100-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),17,0.7188 ( 249 0.9980 0.9560 0.7158 0.4877 ) ,6.11 min
100-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),17,0.7151 ( 260 0.9979 0.9536 0.7161 0.4953 ) ,2.97 min
100-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),15,0.7042 ( 289 0.9964 0.9491 0.7231 0.4741 ) ,5.85 min
100-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),13,0.7065 ( 283 0.9961 0.9490 0.7104 0.4834 ) ,5.91 min
100-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),9,0.7045 ( 276 0.9989 0.9402 0.7167 0.4849 ) ,3.11 min
100-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),9,0.6983 ( 277 0.9974 0.9338 0.7185 0.4613 ) ,5.79 min
300-100-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),61,0.7554 ( 174 0.9995 0.9735 0.7235 0.5611 ) ,22.72 min
300-100-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),62,0.7581 ( 168 0.9998 0.9742 0.7271 0.5646 ) ,11.48 min
300-100-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),62,0.7476 ( 182 1.0000 0.9732 0.7270 0.5215 ) ,22.47 min
300-100-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),41,0.7373 ( 212 0.9993 0.9679 0.7252 0.5194 ) ,22.74 min
300-100-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),33,0.7313 ( 230 0.9997 0.9650 0.7154 0.5116 ) ,11.29 min
300-100-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),30,0.7367 ( 222 1.0000 0.9683 0.7195 0.5150 ) ,22.17 min
300-100-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),16,0.7237 ( 230 1.0000 0.9543 0.7221 0.4951 ) ,22.59 min
300-100-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),14,0.7141 ( 247 1.0000 0.9523 0.7170 0.4859 ) ,11.08 min
300-100-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),56,0.7260 ( 245 1.0000 0.9621 0.7116 0.5185 ) ,21.64 min
300-100-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),58,0.7543 ( 192 1.0000 0.9774 0.7321 0.5635 ) ,22.63 min
300-100-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),62,0.7590 ( 185 1.0000 0.9742 0.7301 0.5902 ) ,11.17 min
300-100-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),46,0.7415 ( 221 0.9997 0.9717 0.7227 0.5341 ) ,22.05 min
300-100-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),42,0.7334 ( 203 1.0000 0.9638 0.7074 0.5087 ) ,21.89 min
300-100-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),56,0.7435 ( 201 0.9995 0.9732 0.7114 0.5238 ) ,11.43 min
300-100-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),36,0.7313 ( 209 1.0000 0.9622 0.7199 0.4960 ) ,21.80 min
300-100-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),19,0.7277 ( 226 1.0000 0.9626 0.7071 0.5039 ) ,22.12 min
300-100-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),23,0.7271 ( 241 1.0000 0.9593 0.7104 0.5115 ) ,11.57 min
300-100-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),49,0.7218 ( 260 0.9995 0.9599 0.7178 0.5192 ) ,21.75 min
300-100-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),45,0.7421 ( 200 1.0000 0.9607 0.7197 0.5584 ) ,22.29 min
300-100-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),59,0.7560 ( 177 0.9997 0.9727 0.7280 0.5696 ) ,11.40 min
300-100-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),43,0.7394 ( 222 1.0000 0.9709 0.7169 0.5281 ) ,22.36 min
300-100-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),25,0.7270 ( 240 1.0000 0.9625 0.7160 0.5122 ) ,21.92 min
300-100-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),35,0.7350 ( 226 1.0000 0.9682 0.7252 0.5190 ) ,11.35 min
300-100-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),28,0.7316 ( 224 0.9997 0.9595 0.7210 0.5281 ) ,22.06 min
300-100-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),15,0.7208 ( 239 1.0000 0.9550 0.7097 0.5042 ) ,21.81 min
300-100-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),22,0.7270 ( 233 1.0000 0.9614 0.7095 0.5092 ) ,10.74 min
300-100-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),17,0.7212 ( 234 1.0000 0.9523 0.7141 0.5064 ) ,22.15 min
300-100-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),50,0.7473 ( 197 0.9979 0.9722 0.7199 0.5465 ) ,22.61 min
300-100-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),55,0.7527 ( 182 0.9981 0.9743 0.7181 0.5584 ) ,11.16 min
300-100-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),50,0.7390 ( 208 0.9965 0.9677 0.7232 0.5247 ) ,22.91 min
300-100-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),37,0.7354 ( 231 0.9970 0.9674 0.7141 0.5296 ) ,22.29 min
300-100-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),33,0.7330 ( 233 0.9979 0.9712 0.7089 0.5164 ) ,11.06 min
300-100-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),23,0.7212 ( 258 0.9985 0.9570 0.7117 0.5144 ) ,21.91 min
300-100-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),18,0.7155 ( 259 0.9983 0.9565 0.7198 0.4884 ) ,21.46 min
300-100-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),22,0.7328 ( 234 0.9983 0.9657 0.7143 0.5189 ) ,11.23 min
300-100-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),19,0.7276 ( 250 0.9985 0.9609 0.7220 0.5261 ) ,22.07 min
300-100-9e-05-0.005-0.005-10,(torneo uniforme elitismo),35,0.7340 ( 222 0.9978 0.9665 0.7219 0.5154 ) ,21.67 min
300-100-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),55,0.7498 ( 196 0.9967 0.9706 0.7209 0.5681 ) ,11.03 min
300-100-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),43,0.7365 ( 219 0.9978 0.9665 0.7190 0.5267 ) ,22.88 min
300-100-9e-05-0.005-0.005-20,(torneo uniforme elitismo),28,0.7328 ( 228 0.9974 0.9623 0.7133 0.5385 ) ,21.94 min
300-100-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),31,0.7411 ( 211 0.9993 0.9687 0.7259 0.5372 ) ,10.96 min
300-100-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),22,0.7206 ( 254 0.9987 0.9632 0.7075 0.4973 ) ,21.89 min
300-100-9e-05-0.005-0.005-50,(torneo uniforme elitismo),19,0.7229 ( 243 0.9991 0.9562 0.7132 0.5159 ) ,21.63 min
300-100-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),18,0.7254 ( 245 0.9989 0.9628 0.7200 0.4928 ) ,10.91 min
300-100-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),21,0.7192 ( 252 0.9982 0.9531 0.7167 0.4943 ) ,21.61 min
300-100-9e-05-0.005-0.05-10,(torneo uniforme elitismo),52,0.7458 ( 186 0.9980 0.9661 0.7250 0.5357 ) ,21.99 min
300-100-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),46,0.7461 ( 188 0.9968 0.9662 0.7252 0.5424 ) ,11.15 min
300-100-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),45,0.7402 ( 222 0.9975 0.9679 0.7233 0.5540 ) ,22.38 min
300-100-9e-05-0.005-0.05-20,(torneo uniforme elitismo),32,0.7305 ( 227 0.9985 0.9663 0.7214 0.4925 ) ,22.26 min
300-100-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),26,0.7306 ( 226 0.9993 0.9648 0.7257 0.5055 ) ,11.11 min
300-100-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),29,0.7258 ( 238 0.9996 0.9587 0.7170 0.5120 ) ,21.76 min
300-100-9e-05-0.005-0.05-50,(torneo uniforme elitismo),17,0.7151 ( 238 0.9987 0.9497 0.7044 0.4853 ) ,21.46 min
300-100-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),17,0.7258 ( 246 0.9993 0.9606 0.7121 0.5062 ) ,10.73 min
300-100-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),12,0.7198 ( 237 0.9988 0.9541 0.7011 0.5055 ) ,21.56 min
300-100-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),30,0.7267 ( 247 0.9905 0.9574 0.7159 0.5347 ) ,22.02 min
300-100-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),37,0.7259 ( 242 0.9863 0.9526 0.7215 0.5469 ) ,11.21 min
300-100-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),35,0.7202 ( 266 0.9860 0.9548 0.7244 0.5266 ) ,22.06 min
300-100-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),22,0.7185 ( 290 0.9842 0.9596 0.7086 0.5337 ) ,21.81 min
300-100-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),22,0.7183 ( 270 0.9904 0.9599 0.7182 0.5027 ) ,11.26 min
300-100-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),14,0.7112 ( 271 0.9952 0.9429 0.7123 0.5165 ) ,22.51 min
300-100-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),13,0.7090 ( 267 0.9935 0.9505 0.7103 0.4905 ) ,21.41 min
300-100-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),10,0.7112 ( 271 0.9942 0.9535 0.7146 0.4838 ) ,10.95 min
300-100-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),11,0.7140 ( 267 0.9957 0.9495 0.7120 0.5120 ) ,21.52 min
300-100-9e-05-0.05-0.005-10,(torneo uniforme elitismo),37,0.7266 ( 242 0.9866 0.9563 0.7229 0.5304 ) ,22.25 min
300-100-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),40,0.7345 ( 234 0.9863 0.9573 0.7354 0.5645 ) ,11.24 min
300-100-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),45,0.7226 ( 270 0.9823 0.9638 0.7255 0.5233 ) ,22.40 min
300-100-9e-05-0.05-0.005-20,(torneo uniforme elitismo),23,0.7213 ( 265 0.9861 0.9559 0.7173 0.5276 ) ,22.12 min
300-100-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),27,0.7243 ( 255 0.9902 0.9611 0.7271 0.5128 ) ,10.83 min
300-100-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),17,0.7125 ( 261 0.9936 0.9521 0.7253 0.4807 ) ,22.56 min
300-100-9e-05-0.05-0.005-50,(torneo uniforme elitismo),15,0.7175 ( 274 0.9934 0.9566 0.7144 0.5098 ) ,21.77 min
300-100-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),15,0.7106 ( 273 0.9911 0.9587 0.7212 0.4739 ) ,11.01 min
300-100-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),9,0.7074 ( 267 0.9952 0.9401 0.7178 0.4916 ) ,21.59 min
300-100-9e-05-0.05-0.05-10,(torneo uniforme elitismo),30,0.7221 ( 249 0.9893 0.9517 0.7207 0.5279 ) ,22.00 min
300-100-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),39,0.7336 ( 237 0.9878 0.9598 0.7288 0.5615 ) ,11.26 min
300-100-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),25,0.7157 ( 245 0.9927 0.9490 0.7186 0.4948 ) ,22.12 min
300-100-9e-05-0.05-0.05-20,(torneo uniforme elitismo),20,0.7217 ( 238 0.9926 0.9518 0.7173 0.5151 ) ,22.21 min
300-100-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),15,0.7154 ( 242 0.9937 0.9410 0.7156 0.5098 ) ,10.74 min
300-100-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),17,0.7130 ( 272 0.9905 0.9482 0.7155 0.4979 ) ,21.73 min
300-100-9e-05-0.05-0.05-50,(torneo uniforme elitismo),9,0.7057 ( 264 0.9938 0.9405 0.7132 0.4895 ) ,21.70 min
300-100-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),17,0.7148 ( 267 0.9913 0.9584 0.7124 0.4908 ) ,10.84 min
300-100-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),9,0.7086 ( 262 0.9952 0.9485 0.7205 0.4746 ) ,21.30 min
300-50-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),50,0.7536 ( 181 1.0000 0.9721 0.7224 0.5651 ) ,11.25 min
300-50-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),50,0.7579 ( 164 0.9994 0.9695 0.7277 0.5792 ) ,5.75 min
300-50-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),49,0.7426 ( 222 1.0000 0.9725 0.7217 0.5483 ) ,11.28 min
300-50-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),34,0.7395 ( 223 1.0000 0.9714 0.7208 0.5269 ) ,11.34 min
300-50-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),40,0.7415 ( 217 1.0000 0.9717 0.7125 0.5374 ) ,5.58 min
300-50-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),27,0.7365 ( 215 0.9997 0.9721 0.7146 0.5119 ) ,11.01 min
300-50-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),19,0.7274 ( 233 1.0000 0.9596 0.7182 0.5069 ) ,11.05 min
300-50-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),33,0.7287 ( 223 0.9995 0.9596 0.7147 0.5105 ) ,5.62 min
300-50-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),20,0.7187 ( 245 1.0000 0.9557 0.7074 0.4914 ) ,11.04 min
300-50-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),50,0.7482 ( 201 0.9997 0.9704 0.7276 0.5640 ) ,11.28 min
300-50-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),50,0.7524 ( 180 0.9999 0.9699 0.7195 0.5674 ) ,5.74 min
300-50-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),36,0.7288 ( 237 1.0000 0.9656 0.7160 0.4944 ) ,10.96 min
300-50-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),30,0.7329 ( 231 1.0000 0.9693 0.7277 0.4971 ) ,11.40 min
300-50-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),31,0.7336 ( 242 0.9997 0.9709 0.7130 0.5245 ) ,5.72 min
300-50-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),25,0.7246 ( 250 1.0000 0.9621 0.7148 0.5171 ) ,10.96 min
300-50-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),16,0.7201 ( 251 1.0000 0.9556 0.7157 0.5007 ) ,11.05 min
300-50-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),17,0.7248 ( 241 0.9999 0.9614 0.7060 0.5142 ) ,5.75 min
300-50-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),21,0.7248 ( 250 0.9997 0.9619 0.7104 0.5172 ) ,11.03 min
300-50-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),49,0.7486 ( 197 1.0000 0.9759 0.7254 0.5376 ) ,11.30 min
300-50-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),49,0.7532 ( 178 0.9992 0.9642 0.7262 0.5847 ) ,5.65 min
300-50-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),43,0.7388 ( 207 1.0000 0.9672 0.7209 0.5249 ) ,11.20 min
300-50-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),31,0.7351 ( 217 1.0000 0.9613 0.7217 0.5402 ) ,11.11 min
300-50-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),34,0.7380 ( 211 1.0000 0.9638 0.7250 0.5368 ) ,5.50 min
300-50-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),18,0.7107 ( 249 1.0000 0.9434 0.7165 0.4851 ) ,11.12 min
300-50-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),16,0.7207 ( 238 1.0000 0.9563 0.7143 0.4865 ) ,11.08 min
300-50-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),12,0.7110 ( 253 0.9997 0.9516 0.7213 0.4638 ) ,5.52 min
300-50-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),13,0.7113 ( 262 0.9996 0.9478 0.7025 0.4924 ) ,10.95 min
300-50-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),50,0.7466 ( 203 0.9972 0.9711 0.7280 0.5528 ) ,11.42 min
300-50-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),50,0.7584 ( 180 0.9982 0.9698 0.7435 0.5828 ) ,5.71 min
300-50-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),33,0.7352 ( 224 0.9987 0.9688 0.7124 0.5179 ) ,11.53 min
300-50-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),29,0.7325 ( 235 0.9973 0.9668 0.7159 0.5299 ) ,11.19 min
300-50-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),32,0.7337 ( 234 0.9990 0.9639 0.7269 0.5416 ) ,5.66 min
300-50-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),26,0.7293 ( 233 0.9981 0.9681 0.7028 0.5076 ) ,11.02 min
300-50-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),17,0.7171 ( 244 0.9994 0.9548 0.7135 0.4789 ) ,10.96 min
300-50-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),17,0.7275 ( 233 0.9981 0.9571 0.7246 0.5128 ) ,5.50 min
300-50-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),18,0.7250 ( 249 0.9971 0.9608 0.7112 0.5153 ) ,11.06 min
300-50-9e-05-0.005-0.005-10,(torneo uniforme elitismo),50,0.7407 ( 229 0.9970 0.9725 0.7142 0.5422 ) ,11.16 min
300-50-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),50,0.7521 ( 187 0.9983 0.9723 0.7221 0.5679 ) ,5.68 min
300-50-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),45,0.7369 ( 224 0.9980 0.9712 0.7253 0.5239 ) ,11.25 min
300-50-9e-05-0.005-0.005-20,(torneo uniforme elitismo),20,0.7172 ( 244 0.9993 0.9550 0.7161 0.4842 ) ,11.00 min
300-50-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),31,0.7441 ( 205 0.9993 0.9713 0.7105 0.5451 ) ,5.56 min
300-50-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),32,0.7381 ( 224 0.9970 0.9686 0.7202 0.5393 ) ,11.35 min
300-50-9e-05-0.005-0.005-50,(torneo uniforme elitismo),16,0.7189 ( 249 0.9995 0.9582 0.7068 0.4955 ) ,11.30 min
