(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
100-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),18,0.7160 ( 267 1.0000 0.9531 0.7215 0.4986 ) ,5.88 min
100-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),19,0.7212 ( 241 1.0000 0.9566 0.7166 0.4863 ) ,3.08 min
100-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),16,0.7092 ( 262 1.0000 0.9458 0.7135 0.4815 ) ,5.82 min
100-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),13,0.7099 ( 258 1.0000 0.9465 0.7190 0.4779 ) ,5.97 min
100-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),16,0.7054 ( 266 1.0000 0.9462 0.7083 0.4675 ) ,2.94 min
100-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),12,0.7117 ( 260 1.0000 0.9499 0.7095 0.4920 ) ,5.89 min
100-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),42,0.7220 ( 227 0.9997 0.9539 0.7230 0.4936 ) ,5.94 min
100-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),31,0.7277 ( 211 1.0000 0.9558 0.7201 0.5007 ) ,3.02 min
100-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),27,0.7188 ( 238 0.9993 0.9547 0.7276 0.4781 ) ,6.08 min
100-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),16,0.7185 ( 256 0.9996 0.9564 0.7133 0.4997 ) ,5.86 min
100-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),24,0.7248 ( 242 1.0000 0.9627 0.7108 0.4990 ) ,2.96 min
100-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),16,0.7148 ( 246 0.9997 0.9486 0.7182 0.4881 ) ,6.03 min
100-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),12,0.7074 ( 252 0.9988 0.9410 0.7129 0.4700 ) ,5.70 min
100-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),18,0.7096 ( 257 0.9989 0.9467 0.7062 0.4889 ) ,3.05 min
100-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),12,0.7119 ( 264 0.9998 0.9461 0.7272 0.4990 ) ,5.81 min
100-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),29,0.7312 ( 227 0.9997 0.9636 0.7152 0.5103 ) ,6.04 min
100-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),32,0.7320 ( 213 0.9999 0.9573 0.7102 0.5270 ) ,3.10 min
100-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),23,0.7148 ( 249 0.9997 0.9528 0.7122 0.4845 ) ,5.92 min
100-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),18,0.7154 ( 254 0.9992 0.9494 0.7152 0.5022 ) ,6.02 min
100-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),22,0.7202 ( 237 0.9994 0.9484 0.7198 0.5012 ) ,3.01 min
100-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),17,0.7165 ( 250 0.9989 0.9534 0.7105 0.4857 ) ,5.92 min
100-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),10,0.7097 ( 263 1.0000 0.9487 0.7235 0.4713 ) ,5.82 min
100-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),15,0.7176 ( 229 1.0000 0.9461 0.7126 0.4914 ) ,2.95 min
100-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),42,0.7047 ( 272 0.9996 0.9403 0.7086 0.4817 ) ,5.84 min
100-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),27,0.7183 ( 260 0.9997 0.9566 0.7137 0.5023 ) ,5.96 min
100-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),37,0.7289 ( 242 0.9984 0.9585 0.7168 0.5290 ) ,3.10 min
100-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),25,0.7276 ( 227 0.9997 0.9603 0.7090 0.5077 ) ,6.17 min
100-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),14,0.7104 ( 257 0.9997 0.9478 0.7142 0.4768 ) ,5.80 min
100-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),22,0.7188 ( 245 1.0000 0.9572 0.7123 0.4816 ) ,2.98 min
100-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),23,0.7213 ( 253 0.9994 0.9579 0.7052 0.5215 ) ,5.91 min
100-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),11,0.6989 ( 281 0.9989 0.9398 0.7056 0.4822 ) ,5.84 min
100-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),22,0.7156 ( 232 0.9996 0.9422 0.7107 0.5089 ) ,3.07 min
100-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),12,0.7052 ( 268 0.9997 0.9403 0.7128 0.4939 ) ,5.89 min
100-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),18,0.7098 ( 270 0.9958 0.9489 0.7146 0.4932 ) ,5.93 min
100-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),24,0.7197 ( 273 0.9945 0.9609 0.7119 0.5079 ) ,2.96 min
100-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),16,0.7081 ( 263 0.9966 0.9495 0.7171 0.4688 ) ,5.94 min
100-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),16,0.7142 ( 269 0.9960 0.9594 0.7070 0.4873 ) ,5.89 min
100-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),18,0.7198 ( 235 0.9953 0.9528 0.7067 0.4989 ) ,2.99 min
100-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),14,0.7105 ( 263 0.9964 0.9466 0.7120 0.4915 ) ,5.94 min
100-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),9,0.6990 ( 290 0.9971 0.9401 0.7058 0.4933 ) ,5.93 min
100-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),9,0.7034 ( 268 0.9985 0.9408 0.7099 0.4874 ) ,2.90 min
100-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),10,0.7062 ( 266 0.9972 0.9415 0.6969 0.5021 ) ,5.75 min
100-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),27,0.7164 ( 269 0.9957 0.9637 0.7088 0.4851 ) ,5.92 min
100-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),28,0.7135 ( 271 0.9957 0.9585 0.7113 0.4813 ) ,3.09 min
100-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),22,0.7155 ( 257 0.9934 0.9560 0.7260 0.4806 ) ,6.02 min
100-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),14,0.7091 ( 272 0.9950 0.9524 0.7126 0.4851 ) ,5.93 min
100-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),18,0.7154 ( 271 0.9975 0.9573 0.7214 0.4863 ) ,2.98 min
100-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),15,0.7125 ( 263 0.9971 0.9496 0.7178 0.4913 ) ,6.02 min
100-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),12,0.7095 ( 263 0.9978 0.9478 0.7107 0.4719 ) ,5.83 min
100-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),12,0.7030 ( 264 0.9969 0.9402 0.7097 0.4830 ) ,2.94 min
100-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),11,0.7019 ( 277 0.9984 0.9379 0.7191 0.4914 ) ,5.85 min
100-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),19,0.7100 ( 272 0.9957 0.9474 0.7095 0.4953 ) ,5.98 min
100-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),17,0.7090 ( 249 0.9963 0.9415 0.7131 0.4779 ) ,2.95 min
100-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),27,0.7162 ( 262 0.9941 0.9572 0.7205 0.4904 ) ,5.84 min
100-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),17,0.7131 ( 263 0.9980 0.9514 0.7219 0.5019 ) ,6.11 min
100-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),22,0.7128 ( 270 0.9952 0.9529 0.7118 0.4996 ) ,2.99 min
100-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),16,0.7136 ( 260 0.9963 0.9469 0.7072 0.5006 ) ,5.96 min
100-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),11,0.7073 ( 248 0.9979 0.9357 0.7171 0.4849 ) ,5.83 min
100-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),12,0.7053 ( 276 0.9958 0.9456 0.7015 0.4849 ) ,2.98 min
100-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),12,0.7074 ( 264 0.9968 0.9418 0.7161 0.4907 ) ,5.74 min
300-100-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),56,0.7534 ( 178 1.0000 0.9734 0.7222 0.5559 ) ,22.54 min
300-100-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),59,0.7621 ( 167 0.9997 0.9747 0.7306 0.5939 ) ,11.09 min
300-100-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),41,0.7301 ( 220 0.9996 0.9681 0.7140 0.4954 ) ,21.80 min
300-100-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),30,0.7351 ( 205 0.9997 0.9649 0.7112 0.5106 ) ,22.22 min
300-100-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),35,0.7393 ( 208 1.0000 0.9685 0.7192 0.5263 ) ,11.26 min
300-100-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),25,0.7324 ( 222 1.0000 0.9627 0.7155 0.5214 ) ,21.74 min
300-100-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),55,0.7263 ( 240 0.9993 0.9597 0.7174 0.5109 ) ,22.48 min
300-100-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),17,0.7192 ( 261 0.9997 0.9584 0.7161 0.5093 ) ,10.64 min
300-100-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),21,0.7266 ( 239 1.0000 0.9596 0.7112 0.5222 ) ,21.70 min
300-100-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),59,0.7530 ( 178 1.0000 0.9745 0.7221 0.5427 ) ,22.23 min
300-100-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),62,0.7546 ( 178 0.9992 0.9708 0.7298 0.5699 ) ,11.17 min
300-100-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),42,0.7445 ( 197 1.0000 0.9698 0.7261 0.5381 ) ,21.75 min
300-100-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),25,0.7271 ( 234 0.9997 0.9668 0.7115 0.4909 ) ,21.80 min
300-100-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),23,0.7306 ( 236 0.9997 0.9687 0.7182 0.5018 ) ,10.80 min
300-100-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),41,0.7292 ( 225 1.0000 0.9672 0.7213 0.4986 ) ,21.97 min
300-100-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),19,0.7274 ( 241 0.9994 0.9601 0.7082 0.5267 ) ,22.11 min
300-100-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),23,0.7283 ( 230 0.9995 0.9613 0.7233 0.5018 ) ,10.97 min
300-100-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),24,0.7287 ( 229 1.0000 0.9607 0.7215 0.5133 ) ,22.83 min
300-100-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),51,0.7494 ( 186 0.9993 0.9725 0.7184 0.5480 ) ,22.43 min
300-100-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),52,0.7502 ( 198 0.9997 0.9715 0.7217 0.5659 ) ,11.19 min
300-100-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),46,0.7351 ( 213 0.9990 0.9617 0.7247 0.5281 ) ,22.40 min
300-100-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),27,0.7368 ( 210 1.0000 0.9621 0.7143 0.5312 ) ,21.98 min
300-100-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),29,0.7375 ( 220 0.9997 0.9664 0.7201 0.5284 ) ,10.80 min
300-100-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),24,0.7251 ( 225 1.0000 0.9562 0.7142 0.4892 ) ,22.10 min
300-100-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),19,0.7280 ( 220 0.9998 0.9570 0.7083 0.5152 ) ,21.80 min
300-100-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),19,0.7173 ( 240 1.0000 0.9452 0.7054 0.5257 ) ,10.92 min
300-100-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),15,0.7236 ( 244 1.0000 0.9539 0.7067 0.5206 ) ,22.25 min
300-100-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),44,0.7442 ( 213 0.9974 0.9758 0.7116 0.5319 ) ,21.97 min
300-100-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),57,0.7529 ( 199 0.9980 0.9738 0.7216 0.5747 ) ,11.03 min
300-100-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),43,0.7372 ( 209 0.9969 0.9680 0.7298 0.5130 ) ,22.47 min
300-100-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),26,0.7273 ( 253 0.9984 0.9650 0.7168 0.5101 ) ,21.54 min
300-100-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),28,0.7311 ( 231 0.9985 0.9680 0.7143 0.5133 ) ,10.96 min
300-100-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),21,0.7226 ( 247 0.9989 0.9667 0.7141 0.4927 ) ,22.00 min
300-100-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),17,0.7248 ( 251 0.9993 0.9581 0.7346 0.5135 ) ,21.52 min
300-100-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),20,0.7289 ( 233 0.9999 0.9665 0.7139 0.5044 ) ,11.11 min
300-100-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),19,0.7279 ( 236 0.9983 0.9564 0.7168 0.5243 ) ,21.72 min
300-100-9e-05-0.005-0.005-10,(torneo uniforme elitismo),49,0.7404 ( 215 0.9977 0.9765 0.7162 0.5183 ) ,22.17 min
300-100-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),54,0.7530 ( 190 0.9983 0.9725 0.7232 0.5683 ) ,11.10 min
300-100-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),35,0.7312 ( 239 0.9994 0.9683 0.7204 0.5167 ) ,21.97 min
300-100-9e-05-0.005-0.005-20,(torneo uniforme elitismo),25,0.7317 ( 236 0.9984 0.9642 0.7233 0.5234 ) ,21.77 min
300-100-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),29,0.7348 ( 238 0.9972 0.9703 0.7220 0.5272 ) ,10.84 min
300-100-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),29,0.7306 ( 243 0.9980 0.9684 0.7130 0.5251 ) ,21.73 min
300-100-9e-05-0.005-0.005-50,(torneo uniforme elitismo),17,0.7208 ( 246 0.9997 0.9594 0.7218 0.4853 ) ,21.64 min
300-100-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),17,0.7235 ( 244 0.9997 0.9613 0.7190 0.5009 ) ,11.00 min
300-100-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),19,0.7221 ( 242 0.9983 0.9606 0.7112 0.4917 ) ,21.93 min
300-100-9e-05-0.005-0.05-10,(torneo uniforme elitismo),60,0.7505 ( 189 0.9977 0.9678 0.7237 0.5732 ) ,22.11 min
300-100-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),60,0.7495 ( 193 0.9984 0.9700 0.7252 0.5605 ) ,11.09 min
300-100-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),35,0.7316 ( 229 0.9985 0.9621 0.7211 0.5235 ) ,22.40 min
300-100-9e-05-0.005-0.05-20,(torneo uniforme elitismo),28,0.7329 ( 212 0.9986 0.9629 0.7150 0.5152 ) ,22.18 min
300-100-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),35,0.7406 ( 203 0.9999 0.9666 0.7222 0.5287 ) ,11.28 min
300-100-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),20,0.7258 ( 250 0.9987 0.9654 0.7131 0.4951 ) ,21.60 min
300-100-9e-05-0.005-0.05-50,(torneo uniforme elitismo),15,0.7170 ( 258 0.9989 0.9525 0.7041 0.5106 ) ,21.62 min
300-100-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),17,0.7243 ( 247 0.9993 0.9608 0.7140 0.4973 ) ,11.08 min
300-100-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),16,0.7171 ( 258 0.9988 0.9597 0.7164 0.4871 ) ,22.29 min
300-100-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),38,0.7303 ( 243 0.9871 0.9553 0.7319 0.5604 ) ,21.76 min
300-100-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),29,0.7309 ( 208 0.9923 0.9460 0.7240 0.5509 ) ,11.39 min
300-100-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),28,0.7197 ( 244 0.9919 0.9519 0.7154 0.5211 ) ,21.95 min
300-100-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),30,0.7260 ( 263 0.9895 0.9653 0.7151 0.5318 ) ,22.13 min
300-100-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),26,0.7238 ( 244 0.9880 0.9589 0.7182 0.5181 ) ,11.06 min
300-100-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),25,0.7194 ( 273 0.9893 0.9612 0.7274 0.5212 ) ,21.81 min
300-100-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),16,0.7153 ( 275 0.9913 0.9550 0.7275 0.5118 ) ,21.97 min
300-100-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),18,0.7177 ( 273 0.9878 0.9552 0.7159 0.5268 ) ,10.78 min
300-100-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),11,0.7123 ( 268 0.9914 0.9563 0.7110 0.4824 ) ,21.53 min
300-100-9e-05-0.05-0.005-10,(torneo uniforme elitismo),36,0.7303 ( 239 0.9902 0.9594 0.7224 0.5413 ) ,22.25 min
300-100-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),45,0.7190 ( 288 0.9788 0.9577 0.7303 0.5487 ) ,10.79 min
300-100-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),35,0.7174 ( 287 0.9860 0.9624 0.7106 0.5325 ) ,22.25 min
300-100-9e-05-0.05-0.005-20,(torneo uniforme elitismo),24,0.7154 ( 277 0.9906 0.9572 0.7217 0.5156 ) ,21.57 min
300-100-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),28,0.7278 ( 246 0.9891 0.9574 0.7286 0.5353 ) ,11.01 min
300-100-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),19,0.7081 ( 283 0.9887 0.9492 0.7093 0.4966 ) ,22.39 min
300-100-9e-05-0.05-0.005-50,(torneo uniforme elitismo),9,0.7115 ( 267 0.9954 0.9469 0.7161 0.4956 ) ,21.39 min
300-100-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),16,0.7134 ( 271 0.9920 0.9543 0.7150 0.5008 ) ,10.89 min
300-100-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),18,0.7175 ( 273 0.9914 0.9598 0.7177 0.5115 ) ,21.73 min
300-100-9e-05-0.05-0.05-10,(torneo uniforme elitismo),37,0.7287 ( 238 0.9870 0.9579 0.7138 0.5447 ) ,22.41 min
300-100-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),44,0.7362 ( 217 0.9891 0.9533 0.7299 0.5684 ) ,11.00 min
300-100-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),31,0.7180 ( 285 0.9890 0.9583 0.7210 0.5175 ) ,22.26 min
300-100-9e-05-0.05-0.05-20,(torneo uniforme elitismo),26,0.7115 ( 303 0.9867 0.9623 0.7101 0.5045 ) ,21.79 min
300-100-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),21,0.7153 ( 251 0.9928 0.9509 0.7100 0.5074 ) ,10.94 min
300-100-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),18,0.7137 ( 271 0.9916 0.9534 0.7228 0.4972 ) ,21.74 min
300-100-9e-05-0.05-0.05-50,(torneo uniforme elitismo),11,0.7121 ( 245 0.9953 0.9483 0.7161 0.4782 ) ,21.38 min
300-100-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),16,0.7154 ( 285 0.9881 0.9557 0.7081 0.5230 ) ,10.94 min
300-100-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),9,0.7082 ( 273 0.9957 0.9499 0.7138 0.4949 ) ,21.72 min
300-50-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),50,0.7502 ( 192 0.9997 0.9707 0.7242 0.5613 ) ,11.30 min
300-50-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),49,0.7560 ( 170 0.9997 0.9717 0.7315 0.5617 ) ,5.80 min
300-50-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),38,0.7333 ( 246 1.0000 0.9758 0.7185 0.5182 ) ,11.05 min
300-50-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),26,0.7273 ( 248 1.0000 0.9640 0.7271 0.5019 ) ,10.99 min
300-50-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),35,0.7421 ( 207 0.9995 0.9714 0.7190 0.5360 ) ,5.76 min
300-50-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),42,0.7336 ( 237 0.9994 0.9684 0.7239 0.5107 ) ,11.09 min
300-50-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),14,0.7239 ( 242 1.0000 0.9626 0.7123 0.4838 ) ,11.23 min
300-50-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),13,0.7136 ( 259 1.0000 0.9461 0.7090 0.5140 ) ,5.41 min
300-50-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),17,0.7269 ( 228 1.0000 0.9583 0.7078 0.5061 ) ,10.74 min
300-50-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),50,0.7447 ( 188 0.9993 0.9724 0.7253 0.5254 ) ,11.22 min
300-50-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),50,0.7556 ( 181 1.0000 0.9740 0.7270 0.5687 ) ,5.66 min
300-50-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),45,0.7450 ( 198 1.0000 0.9713 0.7212 0.5329 ) ,11.15 min
300-50-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),42,0.7321 ( 224 1.0000 0.9671 0.7166 0.4993 ) ,11.18 min
300-50-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),43,0.7471 ( 199 0.9994 0.9733 0.7291 0.5442 ) ,5.69 min
300-50-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),35,0.7252 ( 250 0.9997 0.9606 0.7135 0.5182 ) ,11.01 min
300-50-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),16,0.7173 ( 238 0.9997 0.9515 0.7222 0.4858 ) ,10.69 min
300-50-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),18,0.7252 ( 230 1.0000 0.9640 0.7073 0.4940 ) ,5.48 min
300-50-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),20,0.7313 ( 223 1.0000 0.9631 0.7133 0.5116 ) ,11.04 min
300-50-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),50,0.7444 ( 205 1.0000 0.9713 0.7301 0.5448 ) ,11.10 min
300-50-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),48,0.7455 ( 188 1.0000 0.9652 0.7239 0.5545 ) ,5.63 min
300-50-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),32,0.7267 ( 234 0.9998 0.9591 0.7301 0.5076 ) ,10.99 min
300-50-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),20,0.7186 ( 251 1.0000 0.9556 0.7135 0.5036 ) ,10.82 min
300-50-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),29,0.7382 ( 225 1.0000 0.9697 0.7299 0.5306 ) ,5.58 min
300-50-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),20,0.7210 ( 245 1.0000 0.9613 0.7043 0.4931 ) ,11.00 min
300-50-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),21,0.7255 ( 243 1.0000 0.9604 0.7143 0.5133 ) ,11.27 min
300-50-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),20,0.7136 ( 243 0.9997 0.9438 0.7169 0.4983 ) ,5.43 min
300-50-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),23,0.7253 ( 234 0.9997 0.9636 0.7111 0.4993 ) ,10.81 min
300-50-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),44,0.7380 ( 225 0.9986 0.9711 0.7117 0.5303 ) ,11.42 min
300-50-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),50,0.7506 ( 201 0.9974 0.9723 0.7240 0.5659 ) ,5.67 min
300-50-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),50,0.7377 ( 233 0.9957 0.9740 0.7137 0.5353 ) ,11.15 min
300-50-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),28,0.7345 ( 247 0.9982 0.9658 0.7119 0.5519 ) ,10.86 min
300-50-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),35,0.7425 ( 201 0.9996 0.9716 0.7057 0.5321 ) ,5.58 min
300-50-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),20,0.7232 ( 231 0.9989 0.9609 0.7023 0.4848 ) ,11.15 min
300-50-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),15,0.7249 ( 229 0.9995 0.9572 0.7132 0.4830 ) ,10.91 min
300-50-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),17,0.7176 ( 246 0.9994 0.9548 0.7194 0.4789 ) ,5.51 min
300-50-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),18,0.7244 ( 257 0.9997 0.9591 0.7164 0.5143 ) ,10.94 min
300-50-9e-05-0.005-0.005-10,(torneo uniforme elitismo),50,0.7470 ( 214 0.9957 0.9723 0.7264 0.5693 ) ,11.18 min
300-50-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),50,0.7506 ( 197 0.9989 0.9738 0.7239 0.5632 ) ,5.74 min
300-50-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),38,0.7349 ( 223 0.9978 0.9693 0.7172 0.5141 ) ,11.40 min
300-50-9e-05-0.005-0.005-20,(torneo uniforme elitismo),27,0.7364 ( 215 0.9984 0.9667 0.7102 0.5308 ) ,10.99 min
300-50-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),30,0.7361 ( 236 0.9974 0.9703 0.7230 0.5293 ) ,5.67 min
300-50-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),30,0.7329 ( 227 0.9987 0.9650 0.7228 0.5112 ) ,11.02 min
300-50-9e-05-0.005-0.005-50,(torneo uniforme elitismo),19,0.7251 ( 242 0.9974 0.9608 0.7121 0.5154 ) ,10.83 min
